hospital,hospital_id,beds_combined_mean,beds_combined_median,beds_combined_minimum,beds_combined_maximum,beds_combined_std,beds_combined_mad,beds_icu_mean,beds_icu_median,beds_icu_minimum,beds_icu_maximum,beds_icu_std,beds_icu_mad,beds_acute_mean,beds_acute_median,beds_acute_minimum,beds_acute_maximum,beds_acute_std,beds_acute_mad,beds_combined_ped_mean,beds_combined_ped_median,beds_combined_ped_minimum,beds_combined_ped_maximum,beds_combined_ped_std,beds_combined_ped_mad,beds_icu_ped_mean,beds_icu_ped_median,beds_icu_ped_minimum,beds_icu_ped_maximum,beds_icu_ped_std,beds_icu_ped_mad,beds_acute_ped_mean,beds_acute_ped_median,beds_acute_ped_minimum,beds_acute_ped_maximum,beds_acute_ped_std,beds_acute_ped_mad
CRAWFORD COUNTY MEMORIAL HOSPITAL,161369,24.992473118279573,25.0,24.3,25.0,0.0725866186311297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.992473118279573,25.0,24.3,25.0,0.0725866186311297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRAWFORD MEMORIAL HOSPITAL,141343,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRENSHAW COMMUNITY HOSPITAL,010008,32.00645161290323,32.0,32.0,32.3,0.043754382669682484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.00645161290323,32.0,32.0,32.3,0.043754382669682484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRESCENT MEDICAL CENTER LANCASTER,670090,49.90860215053771,53.3,34.0,84.0,8.060257519809625,4.299999999999997,6.427586206896551,6.0,4.0,9.0,0.9253144852166335,0.0,43.97356321839087,48.3,30.0,77.0,7.893851887447402,2.0,2.589247311827952,0.7000000000000028,0.0,6.399999999999999,2.1906154766258963,0.7000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,2.686206896551719,0.7000000000000028,0.0,6.399999999999999,2.177590540332876,0.09999999999999432
CRESTWOOD MEDICAL CENTER,010131,201.48279569892466,201.0,201.0,208.1,1.6074976270125128,0.0,16.061290322580646,16.0,16.0,20.0,0.4489195381726626,0.0,185.42150537634404,185.0,185.0,192.1,1.560368508757771,0.0,11.964516129032258,12.0,9.200000000000017,12.0,0.2943840885388538,0.0,9.968817204301075,10.0,7.100000000000001,10.0,0.3007159914718231,0.0,1.995698924731183,2.0,1.5,2.1000000000000156,0.05298477733525024,0.0
CRETE AREA MEDICAL CENTER,281354,7.098924731182796,6.0,5.1,11.0,1.9522837587573694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.098924731182796,6.0,5.1,11.0,1.9522837587573694,0.0,0.016129032258064516,0.0,0.0,0.9000000000000004,0.1115993635838223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.9000000000000004,0.1115993635838223,0.0
CRISP REGIONAL HOSPITAL,110104,50.68045977011494,50.0,48.9,58.6,1.5612933726419778,0.0,15.078494623655914,15.0,15.0,16.6,0.2665599950274639,0.0,35.62988505747127,35.0,33.9,43.6,1.5095136243119585,0.0,0.002298850574712676,0.0,0.0,0.20000000000000284,0.021442250696756128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002298850574712676,0.0,0.0,0.20000000000000284,0.021442250696756128,0.0
CRITTENDEN COMMUNITY HOSPITAL,180095,31.19462365591398,43.0,13.0,43.0,14.178239339944097,0.0,3.5684782608695653,6.0,0.0,6.0,2.9481948042688484,0.0,27.813043478260873,37.0,13.0,37.0,11.198334034174279,0.0,0.09569892473118279,0.0,0.0,8.899999999999999,0.922887008310081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09673913043478259,0.0,0.0,8.899999999999999,0.9278891425539806,0.0
CROCKETT MEDICAL CENTER,451393,21.762068965517233,23.1,12.1,30.4,3.5625389880954392,2.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,21.762068965517233,23.1,12.1,30.4,3.5625389880954392,2.299999999999997,3.4287356321839058,0.7999999999999972,0.0,10.0,3.354029442188072,0.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,3.4287356321839058,0.7999999999999972,0.0,10.0,3.354029442188072,0.6000000000000014
CROOK COUNTY HOSPITAL,531311,15.533695652173913,16.0,0.0,20.0,1.920924524085643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.533695652173913,16.0,0.0,20.0,1.920924524085643,0.0,3.5054347826086962,3.0,0.0,20.0,2.0204103668920874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5054347826086962,3.0,0.0,20.0,2.0204103668920874,0.0
CROSBYTON CLINIC HOSPITAL,451345,5.966666666666666,4.6,4.3,9.0,2.6312227829154518,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.449999999999999,4.449999999999999,4.3,4.6,0.21213203435596412,0.1499999999999999,0.20000000000000018,0.10000000000000053,0.0,0.5,0.26457513110645897,0.10000000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000027,0.30000000000000027,0.10000000000000053,0.5,0.2828427124746186,0.19999999999999973
CROSSING RIVERS HEALTH MEDICAL CENTER,521330,34.05376344086022,33.0,32.0,37.0,2.2925948436966683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02173913043479,33.0,32.0,37.0,2.2841463207762587,1.0,0.10000000000000005,0.0,0.0,4.700000000000003,0.6782329983125271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10108695652173917,0.0,0.0,4.700000000000003,0.6818679201189471,0.0
CROSSRIDGE COMMUNITY HOSPITAL,041307,16.6720430107527,16.7,0.0,20.0,2.727132814777148,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,16.6720430107527,16.7,0.0,20.0,2.727132814777148,0.3000000000000007,0.43655913978494615,0.0,0.0,20.0,2.9163252989304556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43655913978494615,0.0,0.0,20.0,2.9163252989304556,0.0
CROSSROADS COMMUNITY HOSPITAL,140294,35.42043010752688,29.0,20.3,47.0,9.097880297077632,4.0,5.301282051282051,5.0,4.0,7.0,1.1065910669907784,1.0,31.66794871794872,29.0,21.4,43.0,8.183567532303838,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CROUSE HOSPITAL,330203,297.7696629213484,315.0,234.7,354.4,33.65811871698872,26.0,38.01123595505618,35.0,25.7,55.0,8.343865985945595,0.0,259.7584269662921,280.0,199.7,299.4,28.48620004409138,6.0,0.05056179775280899,0.0,0.0,4.399999999999977,0.46639906720279617,0.0,0.013483146067415762,0.0,0.0,1.2000000000000028,0.1271997456007635,0.0,0.05056179775280899,0.0,0.0,4.399999999999977,0.46639906720279617,0.0
CROZER CHESTER MEDICAL CENTER,390180,247.89032258064515,218.9,159.9,373.0,70.65665152927639,24.30000000000001,37.59354838709677,35.0,25.7,56.0,8.16414225707936,4.600000000000001,210.29677419354834,183.7,133.6,326.0,63.18845424878369,19.299999999999983,25.1032258064516,25.799999999999983,5.099999999999994,34.0,4.8423505703618055,2.9999999999999716,18.094623655913978,18.299999999999997,10.0,24.400000000000002,4.183595437030052,2.0999999999999943,7.13763440860215,6.899999999999977,0.0,13.600000000000023,2.538011630943243,1.1000000000000227
CRYSTAL CLINIC ORTHOPAEDIC CENTER,360351,54.662365591397865,61.0,26.0,61.0,12.233221997090853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.523076923076935,61.0,26.0,61.0,12.33146902056394,0.0,0.14731182795698927,0.0,0.0,13.700000000000003,1.4206238217806835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15054945054945057,0.0,0.0,13.700000000000003,1.4361502263090289,0.0
"CUBA MEMORIAL HOSPITAL, INC",331301,21.604301075268815,20.0,6.0,25.0,3.5412449904350605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.251219512195117,20.0,17.1,25.0,2.5770709712240536,0.4499999999999993,0.031182795698924716,0.0,0.0,2.8999999999999986,0.30071599147182304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03536585365853657,0.0,0.0,2.8999999999999986,0.3202514256170548,0.0
CUERO REGIONAL HOSPITAL,450597,50.22150537634408,54.1,19.0,65.7,10.593187407402006,2.1000000000000014,4.844871794871796,4.0,4.0,10.4,1.650395264415325,0.0,44.50641025641026,49.9,14.600000000000001,57.800000000000004,12.622555977848519,2.200000000000003,0.04838709677419362,0.0,0.0,1.1000000000000014,0.17233240328795243,0.0,0.0012820512820512775,0.0,0.0,0.09999999999999964,0.011322770341445909,0.0,0.048717948717948795,0.0,0.0,1.1000000000000014,0.183574599821527,0.0
CULBERSON HOSPITAL,451338,13.075824175824186,13.7,0.0,17.0,3.775192141080466,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,13.075824175824186,13.7,0.0,17.0,3.775192141080466,1.6999999999999993,0.9802197802197793,0.3000000000000007,0.0,2.0000000000000018,0.8925892149894639,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.9802197802197793,0.3000000000000007,0.0,2.0000000000000018,0.8925892149894639,0.3000000000000007
CULLMAN REGIONAL MEDICAL CENTER,010035,157.01397849462364,157.0,157.0,158.3,0.13480372031495633,0.0,11.0,11.0,11.0,11.0,0.0,0.0,146.01397849462364,146.0,146.0,147.3,0.13480372031495633,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0
CUMBERLAND COUNTY HOSPITAL,181317,20.093548387096778,25.0,12.0,27.4,6.1425778197829715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.093548387096778,25.0,12.0,27.4,6.1425778197829715,0.0,0.020430107526881725,0.0,0.0,1.9000000000000004,0.19702082199878104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUMBERLAND HOSPITAL LLC,493300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.85731707317072,108.0,108.0,110.0,0.9926931180473098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.85731707317072,108.0,108.0,110.0,0.9926931180473098,0.0
CUMBERLAND MEDICAL CENTER,440009,97.0,97.0,97.0,97.0,0.0,0.0,12.0,12.0,12.0,12.0,0.0,0.0,85.0,85.0,85.0,85.0,0.0,0.0,3.732258064516129,0.0,0.0,18.0,7.287976418767074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732258064516129,0.0,0.0,18.0,7.287976418767074,0.0
CUMBERLAND MEMORIAL HOSPITAL,521353,16.48387096774194,16.0,13.7,20.0,1.482161342107963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.489130434782613,16.0,13.7,20.0,1.4894099813986479,0.0,0.04408602150537634,0.0,0.0,2.3000000000000007,0.29505429330570626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456521739130435,0.0,0.0,2.3000000000000007,0.2966346516829636,0.0
CURAHEALTH HERITAGE VALLEY,392043,25.336559139784942,35.0,8.9,35.0,10.694795411851304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.336559139784942,35.0,8.9,35.0,10.694795411851304,0.0,0.023655913978494616,0.0,0.0,1.5,0.1644475927239073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023655913978494616,0.0,0.0,1.5,0.1644475927239073,0.0
CURAHEALTH NASHVILLE,442006,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CURAHEALTH NEW ORLEANS,192009,30.049462365591395,31.0,28.0,33.0,1.5139656862398587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.296385542168675,31.0,28.0,33.0,1.4133894379126573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CURAHEALTH OKLAHOMA CITY,372004,23.503333333333334,25.0,5.9,30.0,3.809404388845166,2.3499999999999996,6.949999999999999,5.0,4.4,25.0,5.574696528001336,0.0,16.568181818181817,20.0,0.0,25.0,6.632825812985954,4.050000000000001,0.5477777777777778,0.0,0.0,19.1,2.4353311279724137,0.0,0.06136363636363635,0.0,0.0,5.399999999999999,0.5756419341601473,0.0,0.5602272727272728,0.0,0.0,19.1,2.461731928071059,0.0
CURAHEALTH PITTSBURGH,392028,20.813095238095237,15.0,12.0,63.0,11.576875369292088,0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,20.813095238095237,15.0,12.0,63.0,11.576875369292088,0.34999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CURAHEALTH STOUGHTON,222002,45.19069767441861,50.05,16.9,77.3,20.808469021937572,20.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,45.19069767441861,50.05,16.9,77.3,20.808469021937572,20.10000000000001,0.07906976744186044,0.0,0.0,6.799999999999997,0.733262857783381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07906976744186044,0.0,0.0,6.799999999999997,0.733262857783381,0.0
CURRY GENERAL HOSPITAL,381322,14.946153846153845,16.0,8.0,16.0,2.3120124803732587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.922471910112359,16.0,8.0,16.0,2.33261230894915,0.0,4.823076923076924,0.0,0.0,10.3,5.014646922833532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931460674157304,0.0,0.0,10.3,5.017732091511655,0.0
CUYUNA REGIONAL MEDICAL CENTER,241353,29.970967741935482,33.0,16.0,33.0,5.093379774919283,0.0,4.646296296296296,4.0,4.0,6.0,0.9341958428596293,0.0,28.3537037037037,29.0,27.0,29.0,0.9341958428596282,0.0,0.03548387096774191,0.0,0.0,3.0,0.3116035529218952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYPRESS POINTE SURGICAL HOSPITAL,190303,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Care One at Hackensack UMC at Pascack Valley,98f7cc8e7985bd180328c1172896dd39c403ac23b6d8d6cca400d4e49adc7003,25.0,25.0,25.0,25.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,25.0,25.0,25.0,25.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,NaN,0.0
Childrens Recovery Center of Oklahoma (FKA Oklahoma Youth Center),a4a8d5d1a12d46859f37b88f911e03bb8105a5d64fcacfa951d1ae903e7cd223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.41176470588235,12.0,0.0,55.0,24.869498961772955,12.0,0.0,0.0,0.0,0.0,0.0,0.0,22.41176470588235,12.0,0.0,55.0,24.869498961772955,12.0
Crescent City Surgical Centre,aab2bb3ab769da90baf57242c96ec481afb5ec6a2337848975e2451909a544a5,10.150537634408602,10.0,10.0,13.6,0.5553345360571603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.118518518518519,10.0,10.0,13.6,0.49550759608484124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D W MCMILLAN MEMORIAL HOSPITAL,010099,45.46344086021506,42.9,37.0,50.9,4.414718094949835,2.8999999999999986,7.90752688172043,8.0,4.0,8.0,0.5857430359473536,0.0,37.55591397849463,34.9,32.0,42.9,4.287252651391997,2.8999999999999986,4.919354838709677,4.0,4.0,6.0,0.9918426050315042,0.0,0.9182795698924732,0.0,0.0,2.0,0.9909312963241175,0.0,4.001075268817204,4.0,3.9999999999999964,4.099999999999998,0.010369516947304043,0.0
DAHL MEMORIAL HEALTHCARE ASSOC,271302,24.96551724137931,25.0,22.0,25.0,0.3216337604513379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.96551724137931,25.0,22.0,25.0,0.3216337604513379,0.0,0.001149425287356338,0.0,0.0,0.10000000000000142,0.010721125348378083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001149425287356338,0.0,0.0,0.10000000000000142,0.010721125348378083,0.0
DALE MEDICAL CENTER,010021,50.48172043010753,48.0,38.0,57.0,5.6710735552289595,6.700000000000003,5.011956521739131,5.0,4.4,6.0,0.1517968504388461,0.0,45.59130434782608,43.0,33.0,52.0,5.601896307146796,6.649999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALLAS COUNTY HOSPITAL,161322,11.94516129032258,12.0,10.3,12.0,0.3019919841407604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.944565217391306,12.0,10.3,12.0,0.303591733673526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DALLAS COUNTY MEDICAL CENTER,041317,23.632183908045977,25.0,4.0,25.0,5.032487346831283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.090588235294117,25.0,4.0,25.0,4.083958849934127,0.0,0.4862068965517241,0.0,0.0,4.0,1.2913101706004142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976470588235294,0.0,0.0,4.0,1.304386050671991,0.0
DALLAS MEDICAL CENTER,450379,38.5688172043011,40.6,12.0,95.7,15.62104195777788,12.3,8.797802197802197,9.0,4.3,18.9,2.505504075341063,1.2999999999999998,30.33516483516484,32.9,0.0,76.80000000000001,15.47795833238978,10.599999999999998,1.7817204301075265,1.0,0.0,12.0,2.407774826814853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8087912087912081,1.1000000000000014,0.0,12.0,2.4263666642235235,1.1000000000000014
DALLAS REGIONAL MEDICAL CENTER,450688,112.43010752688173,106.6,74.1,202.0,26.509406800254045,14.0,22.347311827956975,22.9,7.3,41.3,7.242696342100801,4.800000000000001,90.08279569892471,85.5,51.699999999999996,163.0,22.93935588940655,11.799999999999997,0.1086021505376345,0.0,0.0,4.800000000000011,0.5979413803569315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086021505376345,0.0,0.0,4.800000000000011,0.5979413803569315,0.0
DAMERON HOSPITAL,050122,83.01182795698922,80.0,80.0,190.0,12.836021406000249,0.0,11.567741935483873,11.9,5.9,24.1,3.0666920746147484,1.799999999999999,71.44408602150538,69.4,62.4,178.0,12.447624728590755,1.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DANA-FARBER CANCER INSTITUTE,220162,29.846236559139786,30.0,21.4,30.0,1.0645022453654245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.846236559139786,30.0,21.4,30.0,1.0645022453654245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DANBURY HOSPITAL,070033,326.5935483870968,333.0,299.0,333.0,13.230874683133564,0.0,27.941935483870967,30.0,20.0,30.0,4.048679940012793,0.0,298.6516129032258,303.0,279.0,313.0,9.411828969131331,0.0,6.0,6.0,6.0,6.0,0.0,0.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DANIELS MEMORIAL HOSPITAL,271342,23.30909090909091,25.0,0.0,25.0,5.425135971888583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.30909090909091,25.0,0.0,25.0,5.425135971888583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31797752808988766,0.0,0.0,18.0,2.187493470003381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARDANELLE HOSPITAL,041302,24.934146341463414,25.0,21.4,25.0,0.44227791726194254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.934146341463414,25.0,21.4,25.0,0.44227791726194254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAVIE MEDICAL CENTER,340187,38.751612903225805,35.7,28.0,50.0,6.85737642985284,4.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,38.751612903225805,35.7,28.0,50.0,6.85737642985284,4.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAVIESS COMMUNITY HOSPITAL,150061,68.99677419354839,69.0,68.7,69.0,0.031108550841912466,0.0,6.809677419354839,7.0,4.7,9.0,1.2193248770037557,0.0,62.18709677419354,62.0,60.0,64.3,1.2148739249718206,0.0,0.010752688172043012,0.0,0.0,0.7000000000000028,0.07866047788272511,0.0,0.022580645161290318,0.0,0.0,1.0999999999999996,0.13762664701700913,0.0,0.0032258064516129015,0.0,0.0,0.29999999999999716,0.03110855084191246,0.0
DAVIS COUNTY HOSPITAL,161327,9.95483870967742,10.0,8.6,10.3,0.252602165741799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954347826086956,10.0,8.6,10.3,0.253941692484782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAVIS HOSPITAL AND MEDICAL CENTER,460041,104.0,104.0,104.0,104.0,0.0,0.0,15.158139534883714,15.3,0.0,19.0,2.9574020839553268,1.3000000000000007,88.3086419753086,88.6,85.0,90.0,1.484519916577764,1.4000000000000057,39.0,39.0,39.0,39.0,0.0,0.0,0.3046511627906978,0.0,0.0,11.6,1.716967708541746,0.0,38.99382716049383,39.0,38.8,39.0,0.028920922410712344,0.0
DAVIS MEDICAL CENTER,510030,45.19784946236561,45.0,39.0,49.4,1.9138498927227054,1.0,8.995698924731181,9.0,8.7,9.0,0.032684188753637544,0.0,36.202150537634424,36.0,30.0,40.4,1.916744210476831,1.0,2.4236559139784943,2.0,1.0,5.0,1.048539133795451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4236559139784943,2.0,1.0,5.0,1.048539133795451,0.0
DAVIS REGIONAL MEDICAL CENTER,340144,87.64301075268818,88.0,79.1,91.6,1.6746445339535534,0.0,7.990322580645161,8.0,7.1,8.0,0.09332565252573831,0.0,79.65268817204301,80.0,71.1,83.6,1.6740728386476234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAY KIMBALL HOSPITAL,070003,54.07419354838709,54.0,54.0,56.1,0.2892656466048994,0.0,6.0,6.0,6.0,6.0,0.0,0.0,48.07419354838709,48.0,48.0,50.1,0.2892656466048994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYTON CHILDRENS HOSPITAL,363306,1.4065934065934067,0.0,0.0,4.0,1.9205208898630857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4545454545454546,0.0,0.0,4.0,1.9352096973255322,0.0,154.9835164835165,156.0,150.3,159.0,2.337437520793695,1.0,58.0,58.0,58.0,58.0,0.0,0.0,97.01363636363637,98.0,93.9,101.0,2.3184508213624606,1.0
DAYTON GENERAL HOSPITAL,501302,12.448387096774194,13.0,6.0,16.0,2.7078233237925935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.448387096774194,13.0,6.0,16.0,2.7078233237925935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCH REGIONAL MEDICAL CENTER,010092,473.4591397849462,474.0,419.9,508.0,14.22828044668008,2.0,63.45591397849462,60.0,58.0,82.0,6.534265242044389,2.0,410.00322580645167,414.0,351.9,434.0,15.276889704592476,0.0,30.0,30.0,29.999999999999943,30.0,8.381104871369708e-15,0.0,24.0,24.0,23.999999999999993,24.000000000000007,1.0476381089212135e-15,0.0,5.999999999999999,6.0,5.999999999999943,6.000000000000007,8.363181735315263e-15,0.0
DEACONESS GIBSON HOSPITAL,151319,34.94301075268817,44.0,22.0,44.0,10.836225456365673,0.0,6.0,6.0,6.0,6.0,0.0,0.0,28.94301075268817,38.0,16.0,38.0,10.836225456365671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEACONESS HENDERSON HOSPITAL,180056,62.96666666666664,71.0,32.5,73.7,11.857710143829308,0.0,10.654347826086957,12.0,4.7,12.1,2.0657017562609075,0.0,52.57391304347824,59.0,24.800000000000004,63.6,9.864654069172595,0.0,21.805376344086014,34.0,1.8000000000000043,34.0,14.50558637208886,0.0,0.11086956521739133,0.0,0.0,4.4,0.5725317826465778,0.0,21.885869565217387,34.0,0.8999999999999968,34.0,14.608996035649165,0.0
DEACONESS HOSPITAL INC,150082,591.3268817204299,626.0,460.7,655.0,48.67852651253434,29.0,108.24193548387095,110.0,81.1,119.4,7.38587551226995,4.599999999999994,483.08494623655923,512.0,368.7,542.0,44.00893917652106,26.100000000000023,8.681720430107523,0.0,0.0,39.0,12.963996517416984,0.0,1.3043010752688171,0.0,0.0,8.700000000000003,2.108518642291345,0.0,7.472043010752685,0.0,0.0,37.30000000000001,11.677285323219138,0.0
DEACONESS UNION COUNTY HOSPITAL,181306,24.847311827956975,25.0,21.3,26.0,0.6399034230544789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83956043956043,25.0,21.3,26.0,0.6446151514886177,0.0,0.19247311827956995,0.0,0.0,15.700000000000003,1.6414625344450926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19888888888888895,0.0,0.0,15.700000000000003,1.6685117128238034,0.0
DEBORAH HEART AND LUNG CENTER,310031,101.18924731182796,104.0,89.0,104.0,5.8339609626958495,0.0,36.33626373626374,39.0,15.2,39.0,5.944306640877579,0.0,65.12087912087912,65.0,65.0,73.8,0.9341087830436146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05384615384615387,0.0,0.0,3.700000000000003,0.40642279362689154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DECATUR COUNTY HOSPITAL,161340,10.98494623655914,11.0,9.6,11.0,0.14517323726225959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98494623655914,11.0,9.6,11.0,0.14517323726225959,0.0,0.01505376344086022,0.0,0.0,1.4000000000000004,0.1451732372622596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01505376344086022,0.0,0.0,1.4000000000000004,0.1451732372622596,0.0
