hospital,hospital_id,capacity_combined,capacity_icu,capacity_acute,capacity_combined_ped,capacity_icu_ped,capacity_acute_ped,capacity_combined_lb,capacity_icu_lb,capacity_acute_lb,capacity_combined_ped_lb,capacity_icu_ped_lb,capacity_acute_ped_lb,capacity_combined_ub,capacity_icu_ub,capacity_acute_ub,capacity_combined_ped_ub,capacity_icu_ped_ub,capacity_acute_ped_ub
GUTHRIE COUNTY HOSPITAL,161314,10.103703703703706,0.0,10.092500000000003,0.8839506172839505,0.0,0.8825,7.099022171309448,0.0,7.070564372507443,0.5413660327929605,0.0,0.5380044046872682,13.108385236097964,0.0,13.114435627492563,1.2265352017749405,0.0,1.2269955953127316
GUTHRIE TOWANDA MEMORIAL HOSPITAL,390236,23.853333333333335,0.0,23.853333333333335,0.0,0.0,0.0,13.166568042519076,0.0,13.166568042519076,0.0,0.0,0.0,34.540098624147596,0.0,34.540098624147596,0.0,0.0,0.0
GUTTENBERG MUNICIPAL HOSPITAL,161312,19.923170731707316,0.0,19.923170731707316,4.035365853658536,0.0,4.0358024691358025,19.474496751114295,0.0,19.474496751114295,3.710901641467928,0.0,3.7093408933051584,20.371844712300337,0.0,20.371844712300337,4.3598300658491445,0.0,4.362264044966446
H C WATKINS MEMORIAL HOSPITAL INC,251316,15.027777777777779,0.0,15.027777777777779,9.972222222222221,0.0,9.972222222222221,14.406960002190502,0.0,14.406960002190502,9.351404446634945,0.0,9.351404446634945,15.648595553365055,0.0,15.648595553365055,10.593039997809498,0.0,10.593039997809498
H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE I,100271,232.7560975609756,24.962195121951222,207.79390243902438,0.0,0.0,0.0,195.90502223766663,22.540755888466848,173.2279077758863,0.0,0.0,0.0,269.6071728842846,27.383634355435596,242.35989710216245,0.0,0.0,0.0
HABERSHAM COUNTY MEDICAL CTR,110041,45.259459459459464,3.945945945945946,41.31351351351352,0.47297297297297297,0.05405405405405406,0.4189189189189189,38.220664440406004,3.480955390970668,34.62016526515624,0.0,0.0,0.0,52.29825447851292,4.410936500921224,48.0068617618708,4.541640329006646,0.5190446090293321,4.022595719977323
HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,310130,92.60243902439024,15.80506329113924,78.27848101265822,0.008536585365853607,0.008860759493670878,0.0,71.91023272865837,11.945147697064835,62.52289046325218,0.0,0.0,0.0,113.2946453201221,19.664978885213642,94.03407156206426,0.08583865361824575,0.08761691255849251,0.0
"HACKENSACK MERIDIAN HEALTH, MOUNTAINSIDE MEDICAL",310054,217.38658536585368,26.856962025316452,193.7392405063291,0.26585365853658516,0.03417721518987343,0.013924050632911163,175.5821914737022,17.85700926839909,163.54999799316994,0.0,0.0,0.0,259.19097925800514,35.856914782233815,223.92848301948828,2.2923582519704837,0.3379509484399005,0.13768371973477173
HACKENSACK UNIVERSITY MEDICAL CENTER,310001,733.1024390243902,174.20625,562.12375,60.69024390243903,15.59,45.17875,644.011798572096,142.12007511624543,503.1529092250131,39.65873544279864,11.5284918932414,23.76775853814222,822.1930794766843,206.2924248837546,621.0945907749868,81.72175236207943,19.651508106758598,66.58974146185778
HACKETTSTOWN MEDICAL CENTER,310115,86.7439024390244,13.172500000000003,73.70250000000001,0.0,0.012499999999999989,0.0,81.9845296833557,10.820179572761173,69.63758450583737,0.0,0.0,0.0,91.50327519469309,15.524820427238833,77.76741549416266,0.0,0.12430339887498923,0.0
HALE COUNTY HOSPITAL,010095,20.997560975609755,0.0,20.997560975609755,0.0,0.0,0.0,20.982040302370432,0.0,20.982040302370432,0.0,0.0,0.0,21.013081648849077,0.0,21.013081648849077,0.0,0.0,0.0
HALE HO'OLA HAMAKUA,121307,9.373076923076926,0.0,9.55714285714286,0.08571428571428572,0.0,0.061428571428571416,7.412446685354645,0.0,7.675764128304604,0.0,0.0,0.0,11.333707160799207,0.0,11.438521585981116,0.5157431359442155,0.0,0.42390510026106143
HALIFAX HEALTH /UF HEALTH MEDICAL CENTER OF DELTON,100330,45.47439024390244,12.785365853658538,32.6890243902439,0.008536585365853694,0.007317073170731703,0.008536585365853694,39.035890860120126,10.985083163153176,26.01077507988945,0.0,0.0,0.0,51.912889627684756,14.5856485441639,39.36727370059835,0.0858386536182466,0.07357598881563952,0.0858386536182466
HALIFAX HEALTH MEDICAL CENTER,100017,617.7890243902439,78.46585365853659,539.3231707317074,71.13414634146342,17.24878048780488,53.88536585365854,559.6998315701226,65.84412812534941,493.6794855200716,50.09810895284487,10.56149304750113,37.53087372374327,675.8782172103652,91.08757919172376,584.9668559433431,92.17018373008197,23.936067928108628,70.23985798357381
HALIFAX REGIONAL MEDICAL CENTER INC,340151,153.0109756097561,13.923170731707318,139.0878048780488,2.282926829268292,0.0,2.282926829268292,142.91107943503533,13.442097143104379,129.1157650747788,0.0,0.0,0.0,163.11087178447684,14.404244320310257,149.05984468131876,10.832026917322427,0.0,10.832026917322427
HAMILTON COUNTY HOSPITAL,171322,25.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0
HAMILTON GENERAL HOSPITAL,451392,30.507317073170725,0.0,30.507317073170725,0.0,0.0,0.0,28.22065253976254,0.0,28.22065253976254,0.0,0.0,0.0,32.79398160657891,0.0,32.79398160657891,0.0,0.0,0.0
HAMILTON HOSPITAL,451354,28.9109756097561,0.4317073170731707,28.479268292682924,0.018292682926829267,0.0,0.018292682926829267,23.404637934677467,0.0,23.782388903002534,0.0,0.0,0.0,34.417313284834734,2.7421173629191022,33.176147682363315,0.12148619499737474,0.0,0.12148619499737474
HAMILTON MEDICAL CENTER,110001,174.34189189189192,21.39189189189189,152.95000000000002,21.658108108108106,0.6472972972972972,21.010810810810813,154.96304445767737,19.47000948441933,133.3174630562091,2.279260673893571,0.0,1.3536425232113807,193.72073932610647,23.313774299364454,172.58253694379093,41.036955542322644,2.6663994287539676,40.66797909841024
HAMILTON MEMORIAL HOSPITAL,141326,23.889473684210525,0.0,24.750704225352113,0.05789473684210524,0.0,0.035211267605633804,20.277952160074445,0.0,23.255772479233475,0.0,0.0,0.0,27.500995208346605,0.0,26.24563597147075,0.380493830825018,0.0,0.3319066821540969
HAMMOND HENRY HOSPITAL,141319,22.34078947368421,0.0,0.0,0.007894736842105282,0.0,0.0,21.099695587192247,0.0,0.0,0.0,0.0,0.0,23.581883360176175,0.0,0.0,0.07671945700327412,0.0,0.0
HAMPSHIRE MEMORIAL HOSPITAL,511311,13.213414634146341,0.0,13.213414634146341,0.0,0.0,0.0,12.135034253339493,0.0,12.135034253339493,0.0,0.0,0.0,14.29179501495319,0.0,14.29179501495319,0.0,0.0,0.0
HAMPTON REGIONAL MEDICAL CENTER,420072,32.0,6.0,26.0,0.0,0.0,0.0,32.0,6.0,26.0,0.0,0.0,0.0,32.0,6.0,26.0,0.0,0.0,0.0
HANCOCK COUNTY HEALTH SYSTEM,161307,19.84024390243902,0.0,19.84024390243902,0.03536585365853657,0.0,0.03536585365853657,19.079987325200808,0.0,19.079987325200808,0.0,0.0,0.0,20.600500479677233,0.0,20.600500479677233,0.35561727927559117,0.0,0.35561727927559117
HANCOCK COUNTY HOSPITAL,441313,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
HANCOCK REGIONAL HOSPITAL,150037,75.5060975609756,33.1280487804878,42.3780487804878,0.14634146341463414,0.006097560975609756,0.14634146341463414,60.17475833830054,26.512666884692166,33.1448956282113,0.0,0.0,0.0,90.83743678365066,39.74343067628344,51.6112019327643,0.7965446836790961,0.05149718836193544,0.7965446836790961
HANNIBAL REGIONAL HOSPITAL,260025,104.73170731707317,18.215853658536584,86.51585365853657,0.0,0.006097560975609756,0.0,96.80760939281205,7.296039642210136,78.91693447755694,0.0,0.0,0.0,112.65580524133429,29.135667674863033,94.1147728395162,0.0,0.04568668835072875,0.0
HANOVER HOSPITAL,171365,25.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0
HANS P PETERSON MEMORIAL HOSPITAL - CAH,431319,18.049295774647888,0.0,18.049295774647888,0.0,0.0,0.0,17.754641866556852,0.0,17.754641866556852,0.0,0.0,0.0,18.343949682738923,0.0,18.343949682738923,0.0,0.0,0.0
HANSEN FAMILY HOSPITAL,161380,16.932926829268293,0.0,16.932926829268293,0.0,0.0,0.0,16.553826243883353,0.0,16.553826243883353,0.0,0.0,0.0,17.312027414653233,0.0,17.312027414653233,0.0,0.0,0.0
HANSFORD COUNTY HOSPITAL,451344,11.617073170731707,0.0,11.617073170731707,0.9073170731707317,0.0,0.9073170731707317,9.631271415302962,0.0,9.631271415302962,0.30346513976098743,0.0,0.30346513976098743,13.602874926160453,0.0,13.602874926160453,1.511169006580476,0.0,1.511169006580476
HARBOR BEACH COMMUNITY HOSPITAL,231313,14.135365853658536,0.0,14.135365853658536,0.07317073170731707,0.0,0.07317073170731707,12.043856153116458,0.0,12.043856153116458,0.0,0.0,0.0,16.226875554200614,0.0,16.226875554200614,0.5387909288870358,0.0,0.5387909288870358
HARBORVIEW MEDICAL CENTER,500064,381.86829268292695,89.01951219512196,292.848780487805,28.0,8.064634146341463,19.93536585365854,360.59650717306727,88.8428217534022,271.5624593488615,28.0,7.479347058144776,19.350078765461852,403.14007819278663,89.19620263684172,314.1351016267485,28.0,8.649921234538152,20.520652941855225
HARDEMAN COUNTY MEMORIAL HOSPITAL,451352,25.429268292682924,0.15000000000000002,25.27926829268293,2.85121951219512,0.0,2.85121951219512,17.897729866641875,0.0,18.66716308628582,0.6906729476905835,0.0,0.6906729476905835,32.96080671872397,1.1625447711485362,31.891373499080036,5.011766076699656,0.0,5.011766076699656
HARDIN COUNTY GENERAL HOSPITAL,141328,25.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0
HARDIN MEDICAL CENTER,440109,52.0,0.0,52.0,0.0,0.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0
HARDIN MEMORIAL HOSPITAL,361315,16.00121951219512,3.895588235294118,12.398529411764706,0.0,0.0,0.0,12.93666734655805,1.9677533331282762,10.249771169384548,0.0,0.0,0.0,19.065771677832192,5.82342313745996,14.547287654144863,0.0,0.0,0.0
HARDTNER MEDICAL CENTER,191315,36.89512195121951,0.0,38.39428571428572,0.0,0.0,0.0,29.96049061903325,0.0,32.25482235402639,0.0,0.0,0.0,43.829753283405765,0.0,44.53374907454506,0.0,0.0,0.0
HARLAN ARH HOSPITAL,180050,62.897560975609736,6.718518518518517,56.58024691358023,4.870731707317073,0.0024691358024691488,4.930864197530864,53.69486443560869,6.027665583533235,48.58841640122128,1.6423281418607063,0.0,1.7288866064432615,72.10025751561078,7.409371453503798,64.57207742593918,8.099135272773438,0.01808410171641945,8.132841788618467
HARLAN COUNTY HEALTH SYSTEM,281300,11.056756756756757,0.0,11.056756756756757,0.0,0.0,0.0,10.43520741530603,0.0,10.43520741530603,0.0,0.0,0.0,11.678306098207484,0.0,11.678306098207484,0.0,0.0,0.0
HARLEM HOSPITAL CENTER,330240,205.91097560975606,24.9548780487805,180.95609756097562,21.62317073170732,7.463414634146343,14.160975609756099,163.71122133600667,13.886335677182611,148.20855181348193,15.452485378881649,2.564523043836309,9.518558293033307,248.11072988350546,36.023420420378386,213.7036433084693,27.79385608453299,12.362306224456376,18.803392926478892
HARLINGEN MEDICAL CENTER,450855,131.18780487804875,15.950000000000001,115.23780487804873,1.197560975609756,0.0,1.197560975609756,106.83027560763652,11.823594515535074,92.04581157978646,0.0,0.0,0.0,155.54533414846097,20.076405484464928,138.429798176311,3.691899038659609,0.0,3.691899038659609
HARMON HOSPITAL,290042,109.75243902439026,0.1878048780487805,109.56463414634148,0.2121951219512196,0.0,0.2121951219512196,105.32560654172623,0.0,104.75262827749816,0.0,0.0,0.0,114.17927150705428,1.8884503796014194,114.37664001518479,1.924416280210493,0.0,1.924416280210493
HARMON MEMORIAL HOSPITAL,371338,13.412162162162161,0.0,13.412162162162161,0.02567567567567568,0.0,0.02567567567567568,12.517742215025272,0.0,12.517742215025272,0.0,0.0,0.0,14.30658210929905,0.0,14.30658210929905,0.20552402184377433,0.0,0.20552402184377433
HARNEY DISTRICT HOSPITAL,381307,6.2061728395061735,0.0,4.9750000000000005,0.9299999999999999,0.0,0.03333333333333333,4.1133669670581146,0.0,1.9230939669146747,0.0,0.0,0.0,8.298978711954232,0.0,8.026906033085327,2.808822685498634,0.0,0.1624327782069139
HARPER COUNTY COMMUNITY HOSPITAL,371324,9.948051948051948,0.0,9.948051948051948,0.0,0.0,0.0,9.646472601065039,0.0,9.646472601065039,0.0,0.0,0.0,10.249631295038856,0.0,10.249631295038856,0.0,0.0,0.0
HARPER UNIVERSITY HOSPITAL,230104,221.14024390243907,32.1658536585366,188.97439024390246,3.4902439024390235,2.4170731707317072,1.3036585365853668,188.6208105491534,28.893024267133285,157.9387364699095,0.0,0.0,0.0,253.65967725572474,35.43868304993991,220.01004401789544,10.04765625258909,5.8690650765792185,5.235624561392145
HARRIS HEALTH SYSTEM,450289,543.6487804878049,82.50731707317075,461.1414634146343,23.825609756097577,0.39512195121951194,23.430487804878066,514.6597478920091,68.3790180004463,431.32400663683086,6.213620216311522,0.0,6.061801002457159,572.6378130836006,96.63561614589521,490.95892019243774,41.43759929588363,1.4892028202174385,40.79917460729897
HARRIS REGIONAL HOSPITAL,340016,76.1,8.995121951219513,67.10487804878049,12.798780487804878,0.0012195121951219469,12.797560975609754,68.27632589231823,8.973448510544031,59.2836517479283,8.978836273150513,0.0,8.981869668578087,83.92367410768176,9.016795391894995,74.92610434963268,16.618724702459243,0.012262664802606562,16.61325228264142
HARRISBURG MEDICAL CENTER,140210,40.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0
HARRISON COMMUNITY HOSPITAL,361311,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
HARRISON COUNTY COMMUNITY HOSPITAL,261312,12.264102564102565,0.0,12.264102564102565,2.9615384615384617,0.0,2.9615384615384617,6.078846228477033,0.0,6.078846228477033,0.0,0.0,0.0,18.449358899728097,0.0,18.449358899728097,12.454450797349034,0.0,12.454450797349034
HARRISON COUNTY HOSPITAL,151331,25.00121951219512,4.0,21.001234567901232,0.0,0.0,0.0,24.990176359587636,4.0,20.99012345679012,0.0,0.0,0.0,25.012262664802606,4.0,21.012345679012345,0.0,0.0,0.0
HARRISON MEMORIAL HOSPITAL,180079,60.05243902439023,31.3109756097561,28.741463414634147,0.010975609756097543,0.0,0.010975609756097543,40.235454006172006,16.206140261819115,23.9949780035216,0.0,0.0,0.0,79.86942404260846,46.41581095769308,33.4879488257467,0.11036398322345929,0.0,0.11036398322345929
HARRISON MEMORIAL HOSPITAL,500039,209.14024390243893,42.788000000000004,178.2213333333333,42.19512195121951,0.0013333333333333524,42.654666666666664,152.30104498766616,28.438746699905618,144.39480331127322,37.48191742579049,0.0,37.989346268836044,265.9794428172117,57.137253300094386,212.04786335539336,46.90832647664853,0.012880338717126025,47.31998706449728
HARTFORD HOSPITAL,070025,842.8268292682925,157.97926829268292,684.8475609756098,0.0512195121951225,0.0,0.0512195121951225,809.9946708054604,157.74265755078864,652.0668860542677,0.0,0.0,0.0,875.6589877311246,158.2158790345772,717.6282358969519,0.515031921709483,0.0,0.515031921709483
HASKELL MEMORIAL HOSPITAL,451341,19.098780487804877,0.0,19.098780487804877,0.6353658536585366,0.0,0.6353658536585366,12.464088761967231,0.0,12.464088761967231,0.0,0.0,0.0,25.73347221364252,0.0,25.73347221364252,3.1959585681845764,0.0,3.1959585681845764
"HASKELL REGIONAL HOSPITAL, INC",371335,8.944594594594594,0.0,8.944594594594594,0.0,0.0,0.0,5.42863715988209,0.0,5.42863715988209,0.0,0.0,0.0,12.460552029307099,0.0,12.460552029307099,0.0,0.0,0.0
HAVASU REGIONAL MEDICAL CENTER,030069,241.50641025641025,16.064102564102566,225.44230769230768,0.012820512820513002,0.037179487179487186,0.010256410256410402,194.19857246163772,14.765454479944719,178.43511973896682,0.0,0.0,0.0,288.81424805118274,17.362750648260413,272.44949564564854,0.10590471483497349,0.3054635846887449,0.10083857298797924
HAWARDEN REGIONAL HEALTHCARE,161311,13.309756097560975,0.0,13.467499999999998,0.8573170731707317,0.0,0.8787499999999999,8.642570683110034,0.0,8.852204159406185,0.0,0.0,0.0,17.976941512011916,0.0,18.08279584059381,1.8175164464755842,0.0,1.8411696497778303
HAWKINS COUNTY MEMORIAL HOSPITAL,440032,21.024390243902438,4.0,17.024390243902438,0.0,0.0,0.0,13.241890709284824,4.0,9.241890709284824,0.0,0.0,0.0,28.806889778520052,4.0,24.806889778520052,0.0,0.0,0.0
HAXTUN HOSPITAL DISTRICT,061304,31.53170731707317,0.0,31.53170731707317,0.0,0.0,0.0,25.487796432763517,0.0,25.487796432763517,0.0,0.0,0.0,37.575618201382824,0.0,37.575618201382824,0.0,0.0,0.0
HAYS MEDICAL CENTER,170013,97.05,18.41168831168831,78.67428571428573,1.7971428571428572,4.3545454545454545,0.02714285714285702,80.71110047521071,13.515879845954476,67.24550579900313,0.0,1.7732083135646963,0.0,113.38889952478928,23.30749677742214,90.10306562956833,4.104595899896589,6.935882595526213,0.2542362929163909
HAYWARD AREA MEMORIAL HOSPITAL,521336,24.54390243902439,0.0,24.54390243902439,0.06829268292682925,0.0,0.06829268292682925,22.919695315382885,0.0,22.919695315382885,0.0,0.0,0.0,26.168109562665894,0.0,26.168109562665894,0.45698407683578346,0.0,0.45698407683578346
HAYWOOD REGIONAL MEDICAL CENTER,340184,98.8609756097561,9.948780487804878,88.91219512195123,0.0,0.0,0.0,93.6592722776779,9.44564368476068,83.91401297725294,0.0,0.0,0.0,104.06267894183429,10.451917290849076,93.91037726664952,0.0,0.0,0.0
HAZARD ARH REGIONAL MEDICAL CENTER,180029,285.9560975609756,32.3829268292683,253.5731707317073,8.074390243902439,0.0012195121951219686,8.073170731707316,220.3928473580185,31.1542765733492,187.47263927425118,5.298932947553913,0.0,5.296324275365924,351.51934776393267,33.6115770851874,319.67370218916346,10.849847540250964,0.012262664802606781,10.850017188048708
HAZEL HAWKINS MEMORIAL HOSPITAL,051337,25.509876543209877,4.25875,21.26125,0.3604938271604939,0.0,0.36125000000000007,24.123009125405314,3.4537507862257155,20.276879257091785,0.0,0.0,0.0,26.89674396101444,5.063749213774285,22.245620742908216,2.5170349821321363,0.0,2.531386421658232
HCA FLORIDA BRANDON HOSPITAL,100243,403.5134146341464,48.0,355.5134146341464,43.369512195121956,22.0,21.36951219512195,395.0481951282655,48.0,347.0481951282655,37.973224284354146,22.0,15.973224284354139,411.9786341400273,48.0,363.9786341400273,48.76580010588977,22.0,26.76580010588976
HCA FLORIDA KENDALL HOSPITAL,100209,422.22439024390235,78.00121951219512,344.2231707317073,34.47439024390244,12.99878048780488,21.475609756097562,417.1175668980898,77.99017635958764,339.12111840244893,29.406168967403364,12.987737335197394,16.41261008465869,427.3312135897149,78.0122626648026,349.32522306096564,39.54261152040152,13.009823640412364,26.538609427536432
HCA FLORIDA SOUTH TAMPA HOSPITAL,100206,125.35243902439024,12.064634146341463,113.28780487804876,0.0,0.0,0.0,103.89480792845322,11.90333391158276,91.86793184961907,0.0,0.0,0.0,146.81007012032725,12.225934381100167,134.70767790647847,0.0,0.0,0.0
HCA FLORIDA UNIVERSITY HOSPITAL,100360,159.64666666666665,3.792307692307692,155.03076923076924,1.2600000000000005,16.076923076923077,0.0,152.818482776488,0.0,143.04227581587452,0.0,13.043455906023896,0.0,166.4748505568453,9.154748296246279,167.01926264566396,3.6330029197501768,19.11039024782226,0.0
HCA FLORIDA WOODMONT HOSPITAL,100224,271.2829268292683,15.30121951219512,255.98170731707322,0.7329268292682922,0.0,0.7329268292682922,256.2462900494262,14.631689752313111,240.73635483319396,0.0,0.0,0.0,286.31956360911045,15.970749272077128,271.2270598009525,2.8970024810602313,0.0,2.8970024810602313
HCA HOUSTON HEALTHCARE CLEAR LAKE,450617,453.2292682926828,67.50365853658539,385.72560975609775,17.108536585365847,6.89390243902439,10.263414634146336,379.7630595695606,57.70587036187314,316.5515033985571,9.149285407430838,3.7619741661525916,3.131457131051123,526.695477015805,77.30144671129764,454.8997161136384,25.067787763300856,10.025830711896187,17.39537213724155
HCA HOUSTON HEALTHCARE CONROE,450222,229.9121951219512,28.750000000000007,201.16219512195124,7.503658536585368,6.490243902439023,1.6999999999999977,196.7655758680747,22.458260363435173,172.2203690930466,5.225883733229521,3.7222339761340493,0.0,263.05881437582775,35.04173963656484,230.10402115085589,9.781433339941215,9.258253828743996,3.6660702171502955
HCA HOUSTON HEALTHCARE KINGWOOD,450775,553.6439024390244,79.09268292682926,474.551219512195,24.29024390243903,17.4390243902439,6.851219512195124,519.514030299837,71.14812534429679,443.3267306901481,13.665388234503181,8.130953339228238,2.807378168198425,587.7737745782117,87.03724050936172,505.7757083342419,34.91509957037488,26.747095441259564,10.895060856191822
HCA HOUSTON HEALTHCARE MEDICAL CENTER,450659,61.47317073170733,19.324390243902442,42.148780487804885,1.0707317073170732,0.09756097560975607,1.0707317073170732,46.32475233420458,8.91063437236395,27.415361316759153,0.0,0.0,0.0,76.62158912921007,29.738146115440934,56.88219965885062,5.3236751413467704,0.7562119744030333,5.3236751413467704
HCA HOUSTON HEALTHCARE NORTHWEST,450638,216.22195121951216,28.115853658536587,188.10609756097563,1.3256097560975613,0.04390243902439017,1.281707317073171,180.41862002616088,20.20980862782101,150.91636929782936,0.0,0.0,0.0,252.02528241286345,36.02189868925216,225.2958258241219,6.94145618429419,0.44145593289383717,6.893624267981873
HCA HOUSTON HEALTHCARE PEARLAND,670106,58.47926829268292,8.441463414634146,50.037804878048775,0.0048780487804877875,0.0,0.0048780487804877875,50.99216435431526,7.742796037706285,43.025564429404305,0.0,0.0,0.0,65.96637223105057,9.140130791562008,57.050045326693244,0.039669984217516364,0.0,0.039669984217516364
HCA HOUSTON HEALTHCARE SOUTHEAST,450097,237.42439024390242,19.676829268292686,217.7475609756097,3.4524390243902427,2.5024390243902443,0.970731707317072,205.57447383036165,7.957147618585182,184.23389239647562,0.0,0.0,0.0,269.27430665744316,31.39651091800019,251.26122955474378,8.58161544637467,6.413075852001656,3.200911227571547
HCA HOUSTON HEALTHCARE TOMBALL,450670,152.43780487804875,21.304938271604946,132.4222222222222,1.5475609756097566,0.15925925925925916,1.1209876543209882,124.73782653761998,15.721102196947848,108.5445600669776,0.0,0.0,0.0,180.13778321847752,26.888774346262046,156.29988437746678,5.965879342091974,0.8352359189483662,4.668300582770588
HCA HOUSTON HEALTHCARE WEST,450644,181.8134146341464,20.539024390243902,161.27439024390247,1.103658536585365,0.0780487804878049,1.0463414634146333,159.78616012336485,16.268980700712273,141.84373601668509,0.0,0.0,0.0,203.84066914492794,24.809068079775532,180.70504447111986,4.718184959877813,0.518033177024802,4.66464865652188
HEALDSBURG HOSPITAL,051321,17.024390243902438,5.0,12.024390243902438,0.0,0.0,0.0,16.85693951364384,5.0,11.856939513643841,0.0,0.0,0.0,17.191840974161035,5.0,12.191840974161035,0.0,0.0,0.0
HEALTH ALLIANCE - CLINTON HOSPITAL,220001,115.5292682926829,13.106097560975611,102.42317073170733,7.968292682926829,0.0,7.968292682926829,95.58025620163909,8.156491078027358,87.112387806822,2.359197818581091,0.0,2.359197818581091,135.4782803837267,18.055704043923864,117.73395365659266,13.577387547272567,0.0,13.577387547272567
HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,330004,126.13536585365854,12.812195121951218,113.32317073170732,0.0,0.0,0.0,111.85076850303514,12.089820737313412,99.16911273678667,0.0,0.0,0.0,140.41996320428194,13.534569506589024,127.47722872662797,0.0,0.0,0.0
HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,453309,24.205,0.0,24.205,46.62,0.0,46.29444444444445,9.292501709533779,0.0,9.292501709533779,27.590781469152837,0.0,26.390809771284516,39.117498290466216,0.0,39.117498290466216,65.64921853084715,0.0,66.19807911760438
HEALTHMARK REGIONAL MEDICAL CENTER,100081,45.03625,3.0390625,46.9609375,4.992500000000001,0.0,0.0,33.67641353578666,0.059203273139650126,43.98107827313965,0.0,0.0,0.0,56.39608646421335,6.01892172686035,49.94079672686035,16.42063289732787,0.0,0.0
HEART OF AMERICA MEDICAL CENTER,351332,9.997222222222222,0.0,9.997222222222222,0.05000000000000002,0.0,0.05000000000000002,9.5926803243861,0.0,9.5926803243861,0.0,0.0,0.0,10.401764120058344,0.0,10.401764120058344,0.47426406871192817,0.0,0.47426406871192817
HEART OF TEXAS MEMORIAL HOSPITAL,451348,18.74024390243902,0.0,18.74024390243902,0.0024390243902439154,0.0,0.0024390243902439154,14.784411834822322,0.0,14.784411834822322,0.0,0.0,0.0,22.696075970055716,0.0,22.696075970055716,0.017959697629567974,0.0,0.017959697629567974
HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,061322,27.00487804878049,9.694444444444445,16.83888888888889,0.0048780487804877875,0.005555555555555536,0.0,18.45249909392743,6.100406170982251,11.397025879231899,0.0,0.0,0.0,35.55725700363355,13.28848271790664,22.28075189854588,0.04905065921042628,0.03888888888888875,0.0
HEARTLAND REGIONAL MEDICAL CENTER,140184,87.94938271604939,16.70493827160494,71.24444444444444,0.0,0.007407407407407425,0.0,70.73338635033771,13.35065365210081,57.03463269340425,0.0,0.0,0.0,105.16537908176106,20.059222891109073,85.45425619548463,0.0,0.07407407407407421,0.0
HEBER VALLEY HOSPITAL,461307,14.253658536585366,0.0,14.253658536585366,0.02560975609756099,0.0,0.02560975609756099,13.29074178416763,0.0,13.29074178416763,0.0,0.0,0.0,15.216575289003103,0.0,15.216575289003103,0.24661250766400591,0.0,0.24661250766400591
HEBREW HOME AND HOSPITAL INC,070040,37.90615384615384,0.0,37.90615384615384,0.0,0.0,0.0,37.232108937812015,0.0,37.232108937812015,0.0,0.0,0.0,38.58019875449567,0.0,38.58019875449567,0.0,0.0,0.0
HEBREW REHABILITATION CENTER,222007,534.4797297297297,0.0,534.4797297297297,0.0,0.0,0.0,303.1506532212154,0.0,303.1506532212154,0.0,0.0,0.0,765.808806238244,0.0,765.808806238244,0.0,0.0,0.0
HEDRICK MEDICAL CENTER,261321,25.0,4.0,21.0,0.0,0.0,0.0,25.0,4.0,21.0,0.0,0.0,0.0,25.0,4.0,21.0,0.0,0.0,0.0
HEGG MEMORIAL HEALTH CENTER,161336,15.491463414634149,0.0,15.497530864197532,0.0,0.0,0.0,14.634797292785036,0.0,14.637301925390837,0.0,0.0,0.0,16.34812953648326,0.0,16.357759803004228,0.0,0.0,0.0
HELEN HAYES HOSPITAL,330405,106.93461538461538,0.0,108.60422535211266,0.0,0.0,0.0,96.81707465726319,0.0,99.5989183989922,0.0,0.0,0.0,117.05215611196758,0.0,117.60953230523313,0.0,0.0,0.0
HELEN KELLER MEMORIAL HOSPITAL,010019,159.5890243902439,17.864634146341466,141.72439024390243,16.0,0.0,16.0,157.28053195836551,17.000339393346746,139.63068651542991,16.0,0.0,16.0,161.8975168221223,18.728928899336186,143.81809397237495,16.0,0.0,16.0
HELEN NEWBERRY JOY HOSPITAL,231304,32.90365853658537,0.0,32.90365853658537,0.0,0.0,0.0,32.282142047535565,0.0,32.282142047535565,0.0,0.0,0.0,33.52517502563517,0.0,33.52517502563517,0.0,0.0,0.0
