hospital,date,active_icu,admitted_icu,active_acute,admitted_acute,active_allbeds,admitted_allbeds
Franklin Square (MedStar),2021-01-12,50.258132246059326,4.116618330165157,298.7909426742023,24.29054939552211,349.04907492026166,28.407167725687266
Franklin Square (MedStar),2021-01-13,50.413069362145436,4.113241984353072,298.9874973890563,24.188484697879378,349.4005667512017,28.30172668223245
Franklin Square (MedStar),2021-01-14,50.544533433470725,4.107806060913985,299.02131634963985,24.071690746468214,349.5658497831106,28.1794968073822
Franklin Square (MedStar),2021-01-15,50.6522210001573,4.1003691436825696,298.8902957056591,23.940607049838565,349.5425167058164,28.040976193521136
Franklin Square (MedStar),2021-01-16,50.73594895072035,4.091000276066503,298.5931659675403,23.795749299765987,349.32911491826064,27.88674957583249
Franklin Square (MedStar),2021-01-17,50.79565607478803,4.079778342713181,298.12950277124617,23.63770485705581,348.9251588460342,27.71748319976899
Franklin Square (MedStar),2021-01-18,50.831403582732186,4.066791377564236,297.49973048081387,23.467127622260943,348.3311340635461,27.53391899982518
Franklin Square (MedStar),2021-01-19,50.84337458603764,4.052135803750984,296.70511858581733,23.284732354681754,347.54849317185494,27.336868158432736
Franklin Square (MedStar),2021-01-20,50.83187254458225,4.035915612084354,295.74777093655047,23.091288508636328,346.57964348113273,27.127204120720684
Franklin Square (MedStar),2021-01-21,50.79731869925054,4.018241486051411,294.63060794464997,22.887613660802742,345.4279266439005,26.905855146854154
Franklin Square (MedStar),2021-01-22,50.74024852027289,3.999229882219189,293.3573419598651,22.674566606355796,344.09759048013797,26.673796488574986
Franklin Square (MedStar),2021-01-23,50.66130721318997,3.979002075737081,291.9324461134573,22.45304020441614,342.59375332664723,26.432042280153222
Franklin Square (MedStar),2021-01-24,50.56124433521353,3.9576831812086235,290.3611169940866,22.223954055116838,340.92236132930014,26.18163723632546
Franklin Square (MedStar),2021-01-25,50.44090758483113,3.9354011595690706,288.64923159189965,21.988247091155028,339.09013917673076,25.9236482507241
Franklin Square (MedStar),2021-01-26,50.30123583663496,3.912285821755701,286.80329900984736,21.74687016614938,337.10453484648235,25.659155987905084
Franklin Square (MedStar),2021-01-27,50.14325150141687,3.8884678399060797,284.8304074971571,21.50077872041217,334.973658998574,25.389246560318252
Franklin Square (MedStar),2021-01-28,49.968052298451276,3.8640777765702587,282.7381674075737,21.250925601916776,332.70621970602497,25.115003378487035
Franklin Square (MedStar),2021-01-29,49.77680253249806,3.839245142001677,280.53465072388553,20.998254116400066,330.3114532563836,24.837499258401742
Franklin Square (MedStar),2021-01-30,49.57072397233215,3.8140974890037396,278.2283278198835,20.743691375692837,327.7990517922156,24.557788864696576
Franklin Square (MedStar),2021-01-31,49.35108643050358,3.788759554087366,275.82800215098666,20.488142007680874,325.17908858149025,24.27690156176824
Franklin Square (MedStar),2021-02-01,49.11919814553254,3.7633524528476534,273.342743575176,20.23248228485249,322.4619417207085,23.995834737700143
Franklin Square (MedStar),2021-02-02,48.876396067854806,3.7379929365292943,270.78182100663776,19.977554721293213,319.65821707449254,23.71554765782251
Franklin Square (MedStar),2021-02-03,48.62403614958094,3.7127927157286793,268.1546350958507,19.724163180419243,316.77867124543167,23.43695589614792
Franklin Square (MedStar),2021-02-04,48.363483735570924,3.6878578561113606,265.47065161207905,19.47306852779394,313.83413534765,23.160926383905302
Franklin Square (MedStar),2021-02-05,48.09610414952374,3.66328824991552,262.73933617787975,19.22498485520014,310.8354403274035,22.888273105115662
Franklin Square (MedStar),2021-02-06,47.8232535638307,3.6391771658955006,259.9700909709112,18.9805762939269,307.7933445347419,22.6197534598224
Franklin Square (MedStar),2021-02-07,47.54627023594958,3.615610879248916,257.1721939667841,18.74045442701423,304.7184642027337,22.356065306263147
Franklin Square (MedStar),2021-02-08,47.26646618714322,3.5926683819827367,254.35474124877186,18.50517630222708,301.6212074359151,22.097844684209818
Franklin Square (MedStar),2021-02-09,46.98511939172683,3.5704211731329636,251.52659285681582,18.27524303983552,298.51171224854266,21.845664212968483
Franklin Square (MedStar),2021-02-10,46.70346653662307,3.5489331272642244,248.696322590404,18.051099022016494,295.3997891270271,21.600032149280718
Franklin Square (MedStar),2021-02-11,46.4226964021806,3.5282604387605097,245.87217211859448,17.833131643949798,292.2948685207751,21.361392082710307
Franklin Square (MedStar),2021-02-12,46.14394390602273,3.5084516385834115,243.0620096867445,17.621671600548865,289.20595359276723,21.130123239132278
Franklin Square (MedStar),2021-02-13,45.86828484230605,3.4895476794314955,240.2732936444334,17.416993677302752,286.1415784867395,20.906541356734248
Franklin Square (MedStar),2021-02-14,45.59673133933619,3.471582084590458,237.51304095366615,17.219318008986097,283.1097722930023,20.690900093576555
Franklin Square (MedStar),2021-02-15,45.33022804914818,3.4545811552195436,234.7878007717003,17.0288117660383,280.11802882084845,20.483392921257842
Franklin Square (MedStar),2021-02-16,45.069649073552,3.4385642303878527,232.10363313969373,16.845591225248803,277.1732822132457,20.284155455636657
Franklin Square (MedStar),2021-02-17,44.81579562239045,3.423543993841814,229.4660927476931,16.66972417903774,274.28188837008355,20.093268172879554
Franklin Square (MedStar),2021-02-18,44.569394391475356,3.4095268212669247,226.8802176890631,16.501232636052773,271.4496120805385,19.9107594573197
Franklin Square (MedStar),2021-02-19,44.3310966399558,3.3965131616836564,224.35052306399368,16.34009576502071,268.6816197039495,19.736608926704367
Franklin Square (MedStar),2021-02-20,44.10147793981835,3.384497946601014,221.8809992428148,16.186253033749235,265.98247718263315,19.570750980350248
Franklin Square (MedStar),2021-02-21,43.88103856389241,3.3734710206196845,219.47511455599073,16.039607495823653,263.3561531198831,19.41307851644334
Franklin Square (MedStar),2021-02-22,43.670204473191994,3.36341758733886,217.13582213924002,15.900029178839967,260.806026612432,19.263446766178827
Franklin Square (MedStar),2021-02-23,43.46932885970596,3.3543186646522107,214.8655706295118,15.767358529890474,258.3348994892178,19.121677194542684
Franklin Square (MedStar),2021-02-24,43.27869419687668,3.3461515438251817,212.666318380704,15.641409876400637,255.94501257758068,18.98756142022582
Franklin Square (MedStar),2021-02-25,43.09851474699076,3.3388902471057573,210.53955084709756,15.5219748632416,253.63806559408832,18.860865110347355
Franklin Square (MedStar),2021-02-26,42.928939472538715,3.3325059790331566,208.48630076745704,15.408825830224572,251.41524023999574,18.74133180925773
Franklin Square (MedStar),2021-02-27,42.77005529726305,3.3269675670576158,206.50717077347963,15.301719097550215,249.27722607074267,18.62868666460783
Franklin Square (MedStar),2021-02-28,42.62189066207532,3.322241887562027,204.60235804253387,15.200398130465791,247.22424870460918,18.52264001802782
Franklin Square (MedStar),2021-03-01,42.484419321237596,3.318294273872527,202.77168061612193,15.104596558181239,245.25609993735952,18.422890832053767
Frederick Memorial Hospital,2020-11-25,16.91150898315908,0.0,200.23332129179812,0.0,217.1448302749572,0.0
Frederick Memorial Hospital,2020-11-26,16.966700618105413,0.4945921704494971,200.91488523950656,8.56951499393108,217.88158585761198,9.064107164380577
Frederick Memorial Hospital,2020-11-27,17.025186647220927,0.7020309761106716,201.6167787843463,10.742652541254307,218.64196543156723,11.444683517364979
Frederick Memorial Hospital,2020-11-28,17.087082262188456,0.8579664965906592,202.33971277037077,12.203864689593532,219.42679503255923,13.061831186184191
Frederick Memorial Hospital,2020-11-29,17.152494736215004,0.9826962835479153,203.08434917698173,13.293630569099998,220.23684391319674,14.276326852647912
Frederick Memorial Hospital,2020-11-30,17.221521968776397,1.084841678840155,203.85129213859688,14.145832926583864,221.07281410737326,15.230674605424019
Frederick Memorial Hospital,2020-12-01,17.2942509869846,1.1693536460700231,204.64107869663715,14.830571190876853,221.93532968362175,15.999924836946876
Frederick Memorial Hospital,2020-12-02,17.370756415760766,1.2395994717586891,205.45416935901542,15.390799783738595,222.8249257747762,16.630399255497284
Frederick Memorial Hospital,2020-12-03,17.451098930418137,1.29811733439833,206.29093855107686,15.855504390131495,223.742037481495,17.153621724529824
Frederick Memorial Hospital,2020-12-04,17.535323706607194,1.346942549125113,207.15166505026193,16.245513588850983,224.6869887568691,17.592456137976097
Frederick Memorial Hospital,2020-12-05,17.62345888382342,1.3877659306520718,208.03652250446385,16.57643797537309,225.65998138828726,17.964203906025162
Frederick Memorial Hospital,2020-12-06,17.715514059797627,1.4220179179263366,208.945570140961,16.860314405922768,226.66108420075864,18.282332323849104
Frederick Memorial Hospital,2020-12-07,17.81147883405208,1.450917337238106,209.8787437787503,17.106601794499692,227.6902226128024,18.5575191317378
Frederick Memorial Hospital,2020-12-08,17.91132141968549,1.475502581923137,210.83584726191842,17.322824652812965,228.7471686816039,18.798327234736103
Frederick Memorial Hospital,2020-12-09,18.014987343019595,1.4966538597366508,211.81654443520387,17.515012166097303,229.83153177822345,19.011666025833954
Frederick Memorial Hospital,2020-12-10,18.122398251075595,1.5151108562607025,212.82035178497367,17.6880117185403,230.94275003604926,19.203122574801
Frederick Memorial Hospital,2020-12-11,18.2334508469271,1.5314880045716361,213.8466318693219,17.84572141962475,232.080082716249,19.377209424196383
Frederick Memorial Hospital,2020-12-12,18.34801597277945,1.546288425069663,214.89458765978225,17.991268007223393,233.2426036325617,19.537556432293055
Frederick Memorial Hospital,2020-12-13,18.46593786013583,1.5599170021302706,215.9632579141283,18.127146412367154,234.42919577426412,19.687063414497423
Frederick Memorial Hospital,2020-12-14,18.587033565618665,1.5726927519470772,217.0515136948459,18.25533143372155,235.63854726046458,19.828024185668628
Frederick Memorial Hospital,2020-12-15,18.711092609911304,1.5848604823058539,218.15805614105435,18.37736847134512,236.86914875096565,19.962228953650975
Frederick Memorial Hospital,2020-12-16,18.837876835869444,1.5966016810371648,219.28141559291666,18.4944481046714,238.1192924287861,20.091049785708563
Frederick Memorial Hospital,2020-12-17,18.967120500125702,1.6080445560255139,220.41995215692842,18.607467920234807,239.38707265705412,20.215512476260322
Frederick Memorial Hospital,2020-12-18,19.09853061048425,1.6192731624924124,221.57185778796864,18.71708409029419,240.6703883984529,20.336357252786602
Frederick Memorial Hospital,2020-12-19,19.231787519088808,1.6303355786475489,222.7351599497202,18.823754593547203,241.96694746880902,20.454090172194753
Frederick Memorial Hospital,2020-12-20,19.366545778767776,1.6412511201283615,223.9077268991468,18.92777554568016,243.27427267791458,20.569026665808522
Frederick Memorial Hospital,2020-12-21,19.50243526714014,1.652016611835211,225.0872746233135,19.029311804670325,244.58970989045363,20.681328416505536
Frederick Memorial Hospital,2020-12-22,19.639062580037134,1.6626117599937085,226.27137543814538,19.128422792595067,245.9104380181825,20.791034552588776
Frederick Memorial Hospital,2020-12-23,19.776012692594144,1.673003686200903,227.45746823897088,19.225084306294704,247.23348093156503,20.898087992495608
Frederick Memorial Hospital,2020-12-24,19.912850883036533,1.6831506984670839,228.64287037213987,19.319206956991017,248.5557212551764,21.002357655458102
Frederick Memorial Hospital,2020-12-25,20.049124910768068,1.6930053821006361,229.82479107593542,19.410651773107386,249.87391598670348,21.103657155208023
Frederick Memorial Hospital,2020-12-26,20.184367436920905,1.7025170963168363,231.00034641770748,19.499243413954513,251.18471385462837,21.20176051027135
Frederick Memorial Hospital,2020-12-27,20.31809867209378,1.711633961490968,232.166575632977,19.584781369931555,252.48467430507077,21.296415331422523
Frederick Memorial Hospital,2020-12-28,20.449829232644355,1.7203044179033127,233.32045875152178,19.667049464226377,253.77028798416615,21.38735388212969
Frederick Memorial Hospital,2020-12-29,20.579063183668147,1.7284784304972383,234.45893537549819,19.745823919439868,255.03799855916634,21.474302349937105
Frederick Memorial Hospital,2020-12-30,20.70530124374448,1.7361084063845065,235.57892445582212,19.82088020857894,256.2842256995666,21.556988614963448
Frederick Memorial Hospital,2020-12-31,20.82804412371435,1.7431498832691448,236.6773448956566,19.891998872250678,257.50538901937097,21.635148755519822
Frederick Memorial Hospital,2021-01-01,20.94679596922713,1.7495620381880779,237.75113679425314,19.95897045180398,258.69793276348025,21.70853248999206
Frederick Memorial Hospital,2021-01-02,21.06106787460173,1.7553080574274842,238.79728313087247,20.021599660899085,259.8583510054742,21.77690771832657
Frederick Memorial Hospital,2021-01-03,21.17038143373749,1.7603554004936877,239.81283167733787,20.079708894971926,260.9832131110754,21.840064295465613
Frederick Memorial Hospital,2021-01-04,21.274272292419766,1.7646759838160615,240.79491691919492,20.133141158786426,262.0691892116147,21.897817142602488
Frederick Memorial Hospital,2021-01-05,21.372293665428195,1.7682463035667142,241.7407817596704,20.181762476361605,263.1130754250986,21.950008779928318
Frederick Memorial Hospital,2021-01-06,21.464019781398047,1.7710475116523527,242.64779877779674,20.225463834561573,264.1118185591948,21.996511346213925
Frederick Memorial Hospital,2021-01-07,21.54904921842529,1.773065454560468,243.5134908123208,20.26416270125669,265.0625400307461,22.037228155817157
Frederick Memorial Hospital,2021-01-08,21.62700809395514,1.7742906812825587,244.3355506464001,20.29780415084722,265.96255874035523,22.07209483212978
Frederick Memorial Hospital,2021-01-09,21.697553073553003,1.7747184239063671,245.11185957462823,20.3263616237912,266.80941264818125,22.101080047697568
Frederick Memorial Hospital,2021-01-10,21.760374164720023,1.7743485525765637,245.84050464357844,20.349837342317397,267.6008788082985,22.12418589489396
Frederick Memorial Hospital,2021-01-11,21.815197263967157,1.773185505260566,246.51979436971277,20.36826240148824,268.3349916336799,22.14144790674881
Frederick Memorial Hospital,2021-01-12,21.861786427877306,1.7712381920156846,247.14827275403135,20.381696552943463,269.0100591819087,22.152934744959147
Frederick Memorial Hospital,2021-01-13,21.899945841833347,1.768519873133439,247.72473143102778,20.390227697799737,269.6246772728611,22.158747570933176
Frederick Memorial Hospital,2021-01-14,21.929521463429488,1.7650480105404611,248.24821981012616,20.39397110511535,270.1777412735556,22.159019115655813
Frederick Memorial Hospital,2021-01-15,21.950402321268214,1.760844092075144,248.7180530905136,20.39306837282875,270.6684554117818,22.153912464903893
Frederick Memorial Hospital,2021-01-16,21.962521453820653,1.75593342866351,249.13381805481686,20.387686149041027,271.0963395086375,22.143619577704538
Frederick Memorial Hospital,2021-01-17,21.965856477236407,1.7503449249202705,249.49537657303767,20.37801463272584,271.4612330502741,22.12835955764611
Frederick Memorial Hospital,2021-01-18,21.960429775365878,1.7441108242517096,249.80286677517432,20.364265874336304,271.7632965505402,22.108376698588014
Frederick Memorial Hospital,2021-01-19,21.94630830973793,1.7372664300936334,250.05670187860005,20.346671898197098,272.00301018833795,22.08393832829073
Frederick Memorial Hospital,2021-01-20,21.92360305175009,1.7298498054477918,250.2575666841277,20.325482669919687,272.1811697358778,22.05533247536748
Frederick Memorial Hospital,2021-01-21,21.892468043808133,1.7219014533604513,250.40641178233324,20.300963933308157,272.2988798261414,22.02286538666861
Frederick Memorial Hospital,2021-01-22,21.853099100529196,1.7134639814008996,250.50444553872302,20.27339494222251,272.35754463925224,21.98685892362341
Frederick Memorial Hospital,2021-01-23,21.80573216533037,1.7045817535333407,250.55312395229686,20.243066113619598,272.3588561176272,21.947647867152938
Frederick Memorial Hospital,2021-01-24,21.7506413417007,1.6953005330285633,250.55413850659284,20.210276628435725,272.30477984829355,21.90557716146429
Frederick Memorial Hospital,2021-01-25,21.688136622139048,1.685667120228941,250.50940215503763,20.175332007095445,272.1975387771767,21.860999127324387
Frederick Memorial Hospital,2021-01-26,21.618561341079996,1.67572898906307,250.42103360303764,20.138541686200938,272.03959494411765,21.81427067526401
Frederick Memorial Hospital,2021-01-27,21.542289381078344,1.6655339262080229,250.2913400674354,20.100216622386956,271.83362944851376,21.76575054859498
Frederick Memorial Hospital,2021-01-28,21.45972216403811,1.655129676721793,250.12279870948407,20.06066694840058,271.5825208735222,21.715796625122373
Frederick Memorial Hospital,2021-01-29,21.371285461324028,1.644563599826755,249.91803695015108,20.02019970522778,271.2893224114751,21.66476330505453
Frederick Memorial Hospital,2021-01-30,21.277426058156465,1.6338823383155547,249.67981188620982,19.97911667252616,270.9572379443663,21.612999010841715
Frederick Memorial Hospital,2021-01-31,21.178608308750057,1.6231315047935841,249.41098903211457,19.937712317790936,270.58959734086466,21.56084382258452
Frederick Memorial Hospital,2021-02-01,21.075310619205474,1.6123553876636814,249.11452061604214,19.896271882613746,270.1898312352476,21.508627270277426
Frederick Memorial Hospital,2021-02-02,20.968021895203798,1.60159667941558,248.79342365873177,19.855069622097464,269.7614455539356,21.456666301513042
Frederick Memorial Hospital,2021-02-03,20.85723799109566,1.5908962294104243,248.4507580609319,19.8143672110598,269.30799605202753,21.405263440470225
Frederick Memorial Hospital,2021-02-04,20.743458196040063,1.5802928229560502,248.0896049194796,19.774412328083113,268.8330631155197,21.354705151039163
Frederick Memorial Hospital,2021-02-05,20.627181791457684,1.5698229880643078,247.71304528345888,19.7354374258393,268.3402270749166,21.305260413903607
Frederick Memorial Hospital,2021-02-06,20.508904712253006,1.559520830870014,247.32413955071345,19.69765869344754,267.83304426296644,21.257179524317554
Frederick Memorial Hospital,2021-02-07,20.389116342068363,1.5494179002834025,246.9259076914655,19.661275213978566,267.31502403353386,21.210693114261968
Frederick Memorial Hospital,2021-02-08,20.268296470305025,1.539543082049574,246.52131047019404,19.62646831762734,266.7896069404991,21.16601139967691
Frederick Memorial Hospital,2021-02-09,20.146912435830828,1.529922522004879,246.11323181954913,19.59340112858541,266.26014425537994,21.123323650590287
Frederick Memorial Hospital,2021-02-10,20.025416479242015,1.5205795779579447,245.70446250124775,19.562218301290436,265.7298789804898,21.082797879248382
Frederick Memorial Hospital,2021-02-11,19.904243322313217,1.5115347992883226,245.29768516893995,19.533045939544966,265.20192849125317,21.04458073883329
Frederick Memorial Hospital,2021-02-12,19.78380798990905,1.502805933047781,244.89546092729736,19.50599168999913,264.6792689172064,21.008797623046913
Frederick Memorial Hospital,2021-02-13,19.664503886198272,1.4944079550788627,244.50021746039488,19.481144999730112,264.1647213465931,20.975552954808975
Frederick Memorial Hospital,2021-02-14,19.54670113356191,1.4863531244278632,244.11423878116736,19.45857752610688,263.6609399147293,20.944930650534744
Frederick Memorial Hospital,2021-02-15,19.430745179171556,1.478651059131032,243.73965663265125,19.438343685853415,263.1704018118228,20.916994744984446
Frederick Memorial Hospital,2021-02-16,19.316955670883495,1.471308831294351,243.37844355116357,19.420481329189453,262.69539922204706,20.891790160483804
Frederick Memorial Hospital,2021-02-17,19.205625600893548,1.4643310792650073,243.03240758182534,19.405012524170697,262.2380331827189,20.869343603435706
Frederick Memorial Hospital,2021-02-18,19.097020712569105,1.4577201346141642,242.703188618141,19.391944435836056,261.8002093307101,20.84966457045022
Frederick Memorial Hospital,2021-02-19,18.991379163054468,1.4514761616039986,242.39225631994748,19.38127028451967,261.38363548300197,20.832746446123668
Frederick Memorial Hospital,2021-02-20,18.88891143166628,1.445597306807185,242.10090954812551,19.37297036767027,260.9898209797918,20.818567674477453
Frederick Memorial Hospital,2021-02-21,18.78980046178213,1.4400798565716664,241.8302772401893,19.367013129731735,260.6200777019714,20.807092986303402
Frederick Memorial Hospital,2021-02-22,18.694202021898818,1.4349184000823718,241.58132063836518,19.363356265063235,260.275522660264,20.798274665145605
Frederick Memorial Hospital,2021-02-23,18.602245269811014,1.4301059958575486,241.35483677111947,19.361947839482717,259.95708204093046,20.792053835340266
Frederick Memorial Hospital,2021-02-24,18.514033502445105,1.4256343396278812,241.15146308035804,19.36272741680184,259.66549658280314,20.78836175642972
Frederick Memorial Hospital,2021-02-25,18.42964507277989,1.4214939316799182,240.9716830797141,19.365627177626997,259.401328152494,20.787121109306916
Frederick Memorial Hospital,2021-02-26,18.349134454493637,1.417674241894769,240.81583292444887,19.370573018752594,259.1649673789425,20.788247260647363
Frederick Memorial Hospital,2021-02-27,18.27253343448762,1.4141638708781543,240.6841087704758,19.37748562258566,258.95664220496343,20.791649493463815
Frederick Memorial Hospital,2021-02-28,18.199852413239586,1.410950705752001,240.576574798798,19.386281487250784,258.77642721203756,20.797232193002785
Frederick Memorial Hospital,2021-03-01,18.13108179301873,1.4080220693594443,240.493171782137,19.39687390925119,258.62425357515576,20.804895978610634
Garrett Memorial Hospital (WVU),2020-11-25,4.428994222899521,0.0,29.846563590031938,0.0,34.27555781293146,0.0
Garrett Memorial Hospital (WVU),2020-11-26,4.440225392893112,0.12630679306309034,30.048567297426835,1.3777732095800772,34.48879269031995,1.5040800026431675
Garrett Memorial Hospital (WVU),2020-11-27,4.452049012359396,0.18030964700732363,30.261197552919104,1.7122038860471331,34.713246565278496,1.8925135330544567
Garrett Memorial Hospital (WVU),2020-11-28,4.464485796867989,0.22075908954188325,30.484825924055023,1.9426640798341352,34.94931172092301,2.1634231693760184
Garrett Memorial Hospital (WVU),2020-11-29,4.477555037964365,0.2529848610836061,30.719798436184124,2.119235152316955,35.197353474148485,2.372220013400561
Garrett Memorial Hospital (WVU),2020-11-30,4.4912743414630825,0.27925026973289735,30.966430878321027,2.261663888514016,35.45770521978411,2.5409141582469132
Garrett Memorial Hospital (WVU),2020-12-01,4.505659357940227,0.30085551383505277,31.22500396908764,2.380279172392955,35.73066332702787,2.6811346862280074
Garrett Memorial Hospital (WVU),2020-12-02,4.520723507616003,0.31868529573209725,31.495758422033447,2.481398985124606,36.01648192964945,2.8000842808567032
Garrett Memorial Hospital (WVU),2020-12-03,4.5364777020739915,0.33340683150329237,31.77888995421638,2.5692757157938484,36.31536765629037,2.902682547297141
Garrett Memorial Hospital (WVU),2020-12-04,4.552930065506057,0.345555470861098,32.07454428627519,2.6469538935232104,36.627474351781245,2.9925093643843086
Garrett Memorial Hospital (WVU),2020-12-05,4.570085658396285,0.35557626719205976,32.38281218625004,2.7167036860899594,36.95289784464633,3.072279953282019
Garrett Memorial Hospital (WVU),2020-12-06,4.587946206758707,0.36384606785566304,32.70372461301921,2.7802632121004685,37.29167081977792,3.1441092799561314
Garrett Memorial Hospital (WVU),2020-12-07,4.606509840216786,0.3706863248185997,33.03724801832732,2.838985162357192,37.643757858544106,3.2096714871757914
Garrett Memorial Hospital (WVU),2020-12-08,4.6257708423528925,0.37637128989632473,33.38327986889567,2.893931482778236,38.00905071124856,3.270302772674561
Garrett Memorial Hospital (WVU),2020-12-09,4.6457194168584195,0.38113386416067957,33.74164445194304,2.945937947962746,38.38736386880146,3.3270718121234255
Garrett Memorial Hospital (WVU),2020-12-10,4.666341473075542,0.3851702421659066,34.11208902852708,2.9956602795579226,38.77843050160262,3.380830521723829
Garrett Memorial Hospital (WVU),2020-12-11,4.687618434535742,0.38864392543676146,34.49428039937047,3.0436083880497984,39.18189883390621,3.43225231348656
Garrett Memorial Hospital (WVU),2020-12-12,4.709527074064793,0.39168938418574245,34.88780194719949,3.0901726321952627,39.59732902126429,3.481862016381005
Garrett Memorial Hospital (WVU),2020-12-13,4.732039378935903,0.39441548957419753,35.292151218045916,3.135644499956518,40.02419059698182,3.5300599895307156
Garrett Memorial Hospital (WVU),2020-12-14,4.755122449410302,0.3969087569466339,35.70673810140648,3.180233252616489,40.46186055081678,3.577142009563123
Garrett Memorial Hospital (WVU),2020-12-15,4.778738433806084,0.39923640021067713,36.13088366559697,3.2240795567932015,40.90962209940305,3.6233159570038787
Garrett Memorial Hospital (WVU),2020-12-16,4.802844502981587,0.4014491807946892,36.56381970006978,3.2672668089699504,41.366664203051364,3.6687159897646398
Garrett Memorial Hospital (WVU),2020-12-17,4.827392866809161,0.40358403102227103,37.0046890108979,3.309830652914478,41.83208187770706,3.713414683936749
Garrett Memorial Hospital (WVU),2020-12-18,4.852330834850745,0.405666435154291,37.452546509090375,3.351767056185614,42.30487734394112,3.757433491339905
Garrett Memorial Hospital (WVU),2020-12-19,4.877600923030609,0.40771255804558093,37.906361123942105,3.393039221169612,42.78396204697272,3.800751779215193
Garrett Memorial Hospital (WVU),2020-12-20,4.903141007636731,0.4097311190924501,38.36501856529968,3.433583542835197,43.26815957293641,3.843314661927647
Garrett Memorial Hospital (WVU),2020-12-21,4.928884527475093,0.4117250165732211,38.82732494952872,3.473314779935398,43.756209477003814,3.885039796508619
Garrett Memorial Hospital (WVU),2020-12-22,4.9547607344565545,0.41369271386703893,39.29201129419836,3.5121305726911682,44.24677202865492,3.9258232865582072
Garrett Memorial Hospital (WVU),2020-12-23,4.980694992320377,0.41562940402518506,39.75773887617503,3.5499154142536664,44.738433868495406,3.9655448182788513
Garrett Memorial Hospital (WVU),2020-12-24,5.006609122599465,0.4175279726673298,40.22310543707374,3.586544163033501,45.229714559673205,4.004072135700831
Garrett Memorial Hospital (WVU),2020-12-25,5.032421796318288,0.41937978124829656,40.686652208999476,3.6218851667248244,45.719074005317765,4.041264947973121
Garrett Memorial Hospital (WVU),2020-12-26,5.058048969294032,0.4211752935508892,41.14687172238372,3.6558030555145,46.204920691677756,4.076978349065389
Garrett Memorial Hospital (WVU),2020-12-27,5.083404358294274,0.4229045680190201,41.60221634664938,3.688161250862283,46.68562070494365,4.111065818881303
Garrett Memorial Hospital (WVU),2020-12-28,5.108399954700147,0.42455763748443665,42.05110750359778,3.7188242269128833,47.159507458297924,4.14338186439732
Garrett Memorial Hospital (WVU),2020-12-29,5.132946571742377,0.42612479618425936,42.4919454829802,3.747659553732037,47.62489205472258,4.173784349916296
Garrett Memorial Hospital (WVU),2020-12-30,5.156954420828825,0.4275968119241075,42.92311977987272,3.774539744930464,48.080074200701546,4.202136556854572
Garrett Memorial Hospital (WVU),2020-12-31,5.180333711975726,0.42896507899094927,43.343019864390264,3.7993439266791698,48.52335357636599,4.228309005670119
Garrett Memorial Hospital (WVU),2021-01-01,5.202995272900259,0.4302217251110574,43.750046286122334,3.821959340517759,48.953041559022594,4.252181065628816
Garrett Memorial Hospital (WVU),2021-01-02,5.224851180938025,0.4313596834962913,44.14262200860386,3.842282688592186,49.36747318954188,4.273642372088477
Garrett Memorial Hospital (WVU),2021-01-03,5.245815401623343,0.4323727389123828,44.51920386329529,3.860221326971535,49.765019264918635,4.292594065883918
Garrett Memorial Hospital (WVU),2021-01-04,5.265804427520406,0.43325555479441374,44.87829400806154,3.8756943103866304,50.144098435581945,4.308949865181044
Garrett Memorial Hospital (WVU),2021-01-05,5.2847379107246795,0.4340036867595489,45.21845127211689,3.8886332900532796,50.50318918284157,4.322636976812829
Garrett Memorial Hospital (WVU),2021-01-06,5.30253928237173,0.43461358644195647,45.53830226792677,3.8989832651194485,50.8408415502985,4.3335968515614045
Garrett Memorial Hospital (WVU),2021-01-07,5.319136352497894,0.4350825983966008,45.83655215068776,3.9067031876469445,51.15568850318565,4.341785786043546
Garrett Memorial Hospital (WVU),2021-01-08,5.334461883695912,0.43540895187697837,46.11199490777745,3.9117664208413623,51.446456791473366,4.347175372718341
Garrett Memorial Hospital (WVU),2021-01-09,5.348454132199163,0.43559174856545313,46.36352306398329,3.914161050428965,51.71197719618245,4.349752798994418
Garrett Memorial Hospital (WVU),2021-01-10,5.361057350309269,0.43563094679951775,46.590136693361494,3.9138900495739173,51.95119404367076,4.349520996373435
Garrett Memorial Hospital (WVU),2021-01-11,5.372222244450776,0.43552734246562225,46.79095163519527,3.910971298493016,52.163173879646045,4.346498640958639
Garrett Memorial Hospital (WVU),2021-01-12,5.381906383589067,0.4352825464970244,46.96520681963647,3.905437460892752,52.34711320322554,4.340720007389776
Garrett Memorial Hospital (WVU),2021-01-13,5.390074553277807,0.4348989587862138,47.11227061812452,3.897335720477862,52.502345171402325,4.332234679264076
Garrett Memorial Hospital (WVU),2021-01-14,5.39669905120289,0.4343797382820051,47.231646144449094,3.886727382009435,52.62834519565198,4.3211071202914395
Garrett Memorial Hospital (WVU),2021-01-15,5.401759920752393,0.4337287690642758,47.322975444208645,3.873687342682438,52.724735364961035,4.307416111746714
Garrett Memorial Hospital (WVU),2021-01-16,5.405245119857143,0.4329506222561904,47.3860425232414,3.8583034408922603,52.79128764309854,4.29125406314845
Garrett Memorial Hospital (WVU),2021-01-17,5.4071506231031545,0.43205051372932946,47.420775179178534,3.8406756907404493,52.82792580228169,4.2727262044697785
