,hospital_name,ccn,collection_week,fips_code,hospitalization_percentage,ICU_percentages,hospitalization_2021-03-02,hospitalization_2021-03-03,hospitalization_2021-03-04,hospitalization_2021-03-05,hospitalization_2021-03-06,hospitalization_2021-03-07,hospitalization_2021-03-08,hospitalization_2021-03-09,hospitalization_2021-03-10,hospitalization_2021-03-11,hospitalization_2021-03-12,hospitalization_2021-03-13,hospitalization_2021-03-14,hospitalization_2021-03-15,hospitalization_2021-03-16,hospitalization_2021-03-17,hospitalization_2021-03-18,hospitalization_2021-03-19,hospitalization_2021-03-20,hospitalization_2021-03-21,hospitalization_2021-03-22,hospitalization_2021-03-23,hospitalization_2021-03-24,hospitalization_2021-03-25,hospitalization_2021-03-26,hospitalization_2021-03-27
91,TANNER MEDICAL CENTER-EAST ALABAMA,011306,2021-02-19,1111.0,1.0,0.0,0.4113609896718275,0.41535801953098705,0.3890442396248539,0.3890442396248539,0.36306354554031744,0.3869802765662238,0.3742266892970922,0.3815144534508817,0.3946324289277029,0.3713115836355764,0.3960899817584607,0.36220187844333945,0.3740492409023241,0.37993668960487903,0.37993668960487903,0.3842541519867527,0.3826841656660714,0.4089814365374834,0.3595268674360219,0.3806341977900661,0.3894861558782072,0.41443258321751386,0.4405860957506579,0.4015570078165814,0.4232845413056549,0.39632630530995255
92,JACK HUGHSTON MEMORIAL HOSPITAL,010168,2021-02-19,1113.0,0.9,0.0,0.7002443634142151,0.7070483572287661,0.6622553979496383,0.6622553979496383,0.6180294381550562,0.5626097867001255,0.544068032901157,0.5546633207862819,0.5737348389795064,0.5398299177471071,0.5758538965565314,0.5265858078907012,0.5039704861151431,0.5119028652250351,0.5119028652250351,0.5177199432389561,0.5156046421429848,0.5510359355005028,0.4844039509774094,0.5206538723127421,0.5327621019014105,0.5668852943785669,0.6026596090723599,0.5492733240677765,0.5789935239672354,0.5421184611290178
93,ST VINCENT'S ST CLAIR,010130,2021-02-19,1115.0,1.0,0.2727272727272727,1.465512304079723,1.4797520997468947,1.3860067782713497,1.3860067782713497,1.2934481064347356,1.1997171934436677,1.1601784912115316,1.1827720353441808,1.2234404147829492,1.1511410735584722,1.2279591236094791,1.1228991433926605,1.001522375788767,1.0172861067822945,1.0172861067822945,1.0288461761775478,1.0246425145792741,1.0950538463503623,0.9626385060047332,1.0070674512818991,1.0304876245675252,1.0964899310997425,1.1656858976254545,1.062424224502469,1.1199101043853679,1.0485850311973266
94,SHELBY BAPTIST MEDICAL CENTER,010016,2021-02-19,1117.0,1.0,0.26515151515151514,4.435170513481352,4.478265287701413,4.194558024086007,4.194558024086007,3.9144419916556066,3.81582920077274,3.6900721178847484,3.761933308106458,3.891283450505534,3.6613276417960656,3.905655688549875,3.571501154018929,3.3731568724448038,3.4262495829239987,3.4262495829239987,3.465184237275408,3.4510261811476233,3.688173621288024,3.2421948532627924,3.240966850992105,3.3163381731082,3.5287482627081053,3.751436259869296,3.419117248721057,3.6041195848242005,3.37457964928882
95,HILL HOSPITAL OF SUMTER COUNTY,010138,2021-02-19,1119.0,0.5,,0.05914994622732162,0.059724682546939314,0.05594100177612279,0.05594100177612279,0.05220521569860775,0.0521914188789973,0.05047136270125256,0.05145425194567812,0.05322345258564413,0.05007820700348234,0.05342003043452924,0.04884959544795039,0.04555727934066768,0.046274340400594235,0.046274340400594235,0.04680018517787372,0.046608968895226636,0.049811841629565284,0.043788528726182156,0.05333727612344876,0.05457767789376152,0.05807335561009747,0.06173817902238519,0.05626913485327893,0.05931375738041025,0.05553617017082139
96,COOSA VALLEY MEDICAL CENTER,010164,2021-02-19,1121.0,0.6183333105565492,0.16666666666666666,0.9982504420918764,1.0079500415292064,0.9440943452334508,0.9440943452334508,0.8810469488908059,0.8631618251683822,0.8347148723615148,0.850970273965439,0.8802299968525028,0.8282127117199449,0.8834810771732876,0.8078934597150395,0.8033463366407164,0.8159908225269815,0.8159908225269815,0.8252634455102427,0.8218915826072387,0.8783702862325566,0.7721566047879288,0.7513953769998922,0.7688696880929131,0.818115473900517,0.8697441203117144,0.7926982941288506,0.8355897849935379,0.7823725648466111
97,CITIZENS BAPTIST MEDICAL CENTER,010101,2021-02-19,1121.0,0.38166668944345084,0.4,0.6161708175251602,0.6221579023918015,0.5827429270197467,0.5827429270197467,0.5438268753865787,0.5327872696514778,0.5152283671676721,0.5252620257298468,0.5433226111417614,0.5112149037428022,0.5453293428541962,0.4986728305400837,0.4958661154874745,0.5036709336745805,0.5036709336745805,0.5093944670117917,0.5073131821618967,0.5421747033976374,0.47661423062594604,0.46379934754693286,0.4745853788852337,0.5049823762931722,0.5368501961563334,0.4892936034374621,0.515768407631473,0.48292003946482986
98,LAKE MARTIN COMMUNITY HOSPITAL,010052,2021-02-19,1123.0,0.4758102154046566,0.0,0.6482994802205065,0.6545987464250781,0.613128577244981,0.613128577244981,0.5721833469152648,0.5976743362169066,0.5779769710873474,0.5892326083042383,0.6094927552946419,0.5734747162005912,0.6117438827380199,0.5594051696794774,0.4744283471804749,0.48189573984333645,0.48189573984333645,0.48737182779610166,0.4853805230860052,0.5187348769801204,0.4560087786120829,0.43391775494554363,0.44400886552567254,0.472447449887854,0.5022620947836894,0.4577694708622119,0.482538560467983,0.45180654188304487
99,RUSSELL MEDICAL CENTER,010065,2021-02-19,1123.0,0.5241897845953434,0.23809523809523808,0.7142174629459092,0.7211572277680555,0.6754704426889246,0.6754704426889246,0.6303619713449724,0.6584448408558463,0.6367446813172825,0.6491447724821762,0.6714649365789844,0.6317846448513252,0.6739449548119629,0.6162845308952082,0.5226674103727619,0.5308940747542849,0.5308940747542849,0.5369269619674018,0.5347331847989957,0.5714789523697984,0.5023749715650052,0.4780377703819544,0.48915492783269754,0.5204850988302463,0.5533312458438054,0.5043146879928018,0.5316022562809894,0.49774545859008995
100,"NOLAND HOSPITAL TUSCALOOSA II, LLC",012012,2021-02-19,1125.0,8.037939072421832e-05,,0.0003456043215129328,0.00034896242018350385,0.0003268549372689114,0.0003268549372689114,0.00030502729591019986,0.00029623647212594274,0.0002864734998807375,0.00029205234116371187,0.00030209425547306586,0.0002842419633675477,0.00030321002372966075,0.00027726841176382963,0.00027961240578664213,0.0002840134405052146,0.0002840134405052146,0.00028724086596550115,0.0002860672567072152,0.00030572521178350584,0.0002687565201474965,0.0002978447100389441,0.00030477133120264047,0.000324291809027603,0.00034475682610216046,0.00031421672369859007,0.00033121843019129934,0.0003101237202836786
101,DCH REGIONAL MEDICAL CENTER,010092,2021-02-19,1125.0,0.9999303378613723,0.16872427983539096,4.299363840197086,4.341139035405479,4.06611900028356,4.06611900028356,3.794580231429007,3.685221211443011,3.5637685349830246,3.63317006438873,3.758092817319002,3.5360079232207418,3.771973123200143,3.449256011463609,3.478415609639933,3.5331650683436036,3.5331650683436036,3.573314671392963,3.5587148157386506,3.8032623979483833,3.343366944837543,3.7052279055124693,3.7913959963383403,4.034233343211251,4.288820884287689,3.9088979383736198,4.120401434037122,3.8579804301583325
102,WALKER BAPTIST MEDICAL CENTER,010089,2021-02-19,1127.0,1.0,0.027777777777777776,1.1081308107901722,1.1188980737290242,1.0480135927149157,1.0480135927149157,0.9780263836123786,0.9588337216944494,0.9272337402826738,0.9452908725179742,0.9777937105415148,0.9200108873885536,0.9814051369885748,0.8974394720944281,0.8421641193096705,0.8554195881340619,0.8554195881340619,0.8651402652719491,0.8616054735854447,0.9208132343343932,0.8094672962095051,0.8067729248602772,0.8255350859035395,0.8784102670254604,0.9338439246532806,0.8511198509625336,0.8971724280687227,0.8400331194369696
103,WASHINGTON COUNTY HOSPITAL,011300,2021-02-19,1129.0,0.6666666666666666,,0.1899967969726088,0.1918429196962293,0.1796892784323944,0.1796892784323944,0.16768948072886125,0.15869585903044708,0.15346576951437768,0.1564543920949888,0.16183391274008863,0.15227032048213332,0.1624316372562109,0.14853454225636947,0.14306584213999146,0.1453176654685328,0.1453176654685328,0.14696900257612977,0.14636851635518539,0.15642666055600327,0.13751134459625625,0.1398083146872217,0.14305967084273843,0.15222258364464938,0.16182886319503992,0.14749333832753414,0.1554739398001662,0.145572082417456
104,J PAUL JONES HOSPITAL,010102,2021-02-19,1131.0,0.06666666666666667,,0.012278094898701606,0.012397396225652554,0.011611995823225488,0.011611995823225488,0.010836537198044335,0.010862604254490493,0.010504608822374518,0.010709177640726503,0.01107740151376008,0.010422781295033722,0.011118315277430478,0.010167070272093738,0.009830781331407235,0.009985515560128229,0.009985515560128229,0.01009898732785696,0.010057724866864693,0.01074887108848514,0.00944910356722878,0.008808731965842292,0.009013586197606067,0.009590902668940342,0.010196153808242403,0.009292932877283944,0.009795756900704116,0.00917188264942353
105,LAKELAND COMMUNITY HOSPITAL,010125,2021-02-19,1133.0,0.9666666666666667,,0.32617610499141975,0.32934542746906914,0.3084807211578771,0.3084807211578771,0.28788012505315586,0.2842522886751243,0.27488427539487065,0.2802374258407299,0.28987309664327643,0.272743015216527,0.29094372673244834,0.2660515771592029,0.25727874069756007,0.2613282486833559,0.2613282486833559,0.2642978878729395,0.26321801907672726,0.28130582141328186,0.2472899543325971,0.26365585356477506,0.26978738504302563,0.28706715557264095,0.3051830440311086,0.2781485643315492,0.29319868705089147,0.2745253866398557
106,ST ELIAS SPECIALTY HOSPITAL,022001,2021-02-19,2020.0,0.0030241277224592965,,0.00343695905073762,0.003639133112545715,0.0035717417586096836,0.0035717417586096836,0.003504350404673652,0.0033095473056483074,0.00391742334137963,0.0036472562143879316,0.0035121726508920816,0.0033770890873962324,0.003444630869144158,0.0033770890873962324,0.003131411600145584,0.003664417829957599,0.0035311662725045945,0.0035311662725045945,0.0034645404937780934,0.0035311662725045945,0.0034645404937780934,0.0031364636649099404,0.0036703298206392917,0.003403396742774616,0.003403396742774616,0.0033366634733084473,0.0033366634733084473,0.0032031969343761096
107,PROVIDENCE ALASKA MEDICAL CENTER,020001,2021-02-19,2020.0,0.5305369324375762,0.45714285714285713,0.6029618716662664,0.6384302170583996,0.6266074352610218,0.6266074352610218,0.6147846534636441,0.5806094306981874,0.687251979193773,0.6398552909735129,0.6161569468633826,0.5924586027532526,0.6043077748083178,0.5924586027532526,0.5493582470748442,0.642866033810988,0.6194890871269518,0.6194890871269518,0.6078006137849341,0.6194890871269518,0.6078006137849341,0.5502445545289414,0.6439032021083355,0.5970738783186385,0.5970738783186385,0.5853665473712142,0.5853665473712142,0.5619518854763657
108,ALASKA REGIONAL HOSPITAL,020017,2021-02-19,2020.0,0.4664389398399645,0.22115384615384615,0.5301136998921856,0.561296858709373,0.5509024724369772,0.5509024724369772,0.5405080861645813,0.51046181850462,0.6042201116993463,0.5625497591683569,0.5417145829028621,0.5208794066373674,0.5312969947701149,0.5208794066373674,0.4829863157322821,0.5651967524526706,0.5446441432725734,0.5446441432725734,0.534367838682525,0.5446441432725734,0.534367838682525,0.48376554199153976,0.566108612968823,0.5249370774801814,0.5249370774801814,0.514644193608021,0.514644193608021,0.4940584258637002
110,FAIRBANKS MEMORIAL HOSPITAL,020012,2021-02-19,2090.0,1.0,0.3103448275862069,0.4137730579508069,0.438112649594972,0.4299994523802503,0.4299994523802503,0.42188625516552863,0.4655061250805931,0.5510072500953961,0.513006750088817,0.4940065000855275,0.475006250082238,0.4845063750838826,0.475006250082238,0.5091521940932072,0.5958163973431148,0.5741503465306379,0.5741503465306379,0.5633173211243995,0.5741503465306379,0.5633173211243995,0.5719430638809829,0.6692950747543417,0.6206190693176623,0.6206190693176623,0.6084500679584924,0.6084500679584924,0.5841120652401527
111,BARTLETT REGIONAL HOSPITAL,020008,2021-02-19,2110.0,0.9666666666666667,0.2857142857142857,0.07850086987291009,0.08311856810072833,0.08157933535812226,0.08157933535812226,0.08004010261551618,0.08767103660720685,0.10377388006567338,0.09661706075079937,0.09303865109336235,0.08946024143592533,0.09124944626464386,0.08946024143592533,0.09253975263690739,0.10829119989425333,0.10435333807991684,0.10435333807991684,0.10238440717274863,0.10435333807991684,0.10238440717274863,0.11288466349762322,0.13209907430572929,0.12249186890167625,0.12249186890167625,0.120090067550663,0.120090067550663,0.1152864648486365
114,KETCHIKAN MEDICAL CENTER,021311,2021-02-19,2130.0,0.3,0.0,0.03984338075158703,0.04218710903109216,0.04140586627125712,0.04140586627125712,0.040624623511422084,0.05730496453900708,0.06783036618902881,0.06315240990013027,0.06081343175568099,0.058474453611231714,0.05964394268345635,0.058474453611231714,0.05773074253990284,0.06755725190839695,0.0651006245662734,0.0651006245662734,0.06387231089521166,0.0651006245662734,0.06387231089521166,0.044083407383123545,0.051586966086633934,0.04783518673487874,0.04783518673487874,0.046897241896939945,0.046897241896939945,0.04502135222106234
115,PROVIDENCE KODIAK ISLAND MEDICAL CTR,021306,2021-02-19,2150.0,0.4,,0.007562207497335618,0.008007043232473008,0.007858764654093877,0.007858764654093877,0.0077104860757147495,0.007943262411347518,0.009402228976697062,0.008753799392097264,0.008429584599797367,0.008105369807497468,0.008267477203647415,0.008105369807497468,0.00838703281451373,0.009814612868047985,0.00945771785466442,0.00945771785466442,0.009279270347972641,0.00945771785466442,0.009279270347972641,0.00953680777824748,0.011160094208587476,0.010348450993417477,0.010348450993417477,0.01014554018962498,0.01014554018962498,0.009739718582039978
116,MAT-SU REGIONAL MEDICAL CENTER,020006,2021-02-19,2170.0,0.9333333333333333,0.29310344827586204,1.0895880635744404,1.1536814790788195,1.1323170072440263,1.1323170072440263,1.1109525354092336,1.1577906726842895,1.370446102360996,1.275932578060238,1.2286758159098583,1.1814190537594793,1.2050474348346687,1.1814190537594793,1.156393918364772,1.35322692574601,1.3040186739007003,1.3040186739007003,1.2794145479780457,1.3040186739007003,1.2794145479780457,1.1762062926505226,1.3764116190591218,1.276308955854822,1.276308955854822,1.2512832900537472,1.2512832900537472,1.2012319584515974
120,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,031315,2021-02-19,4001.0,0.7931034482758621,0.0,1.5358879989589989,1.5024789548728814,1.4421570697173922,1.383691242566687,1.3762670105475499,1.2665273197937308,1.2592169167934781,1.21900970029209,1.187940487541017,1.1559574744149128,1.104784653413146,1.0791982429122626,0.9879300737078397,0.9820143247634814,0.9152508723914378,0.9549709010178433,0.8941231975901578,0.8729955227888782,0.9101802304391302,0.9661356143914414,0.9504785071992065,0.8970601414845221,0.9007441667062246,0.9044281919279268,0.886929072124841,0.9329793873961203
121,CANYON VISTA MEDICAL CENTER,030043,2021-02-19,4003.0,0.5753993151623894,0.5797101449275363,1.5450501326811472,1.5114417914264515,1.4507600641610288,1.3919454669653115,1.3844769466864904,1.41845617082887,1.4102688336235085,1.3652384789940206,1.3304422958712345,1.2946226955977778,1.237311335160248,1.2086556549414826,1.3042839804547182,1.2964738967394205,1.2083315233810605,1.2607706568980594,1.1804383672549974,1.152545211128934,1.2016371659108054,1.15804105423836,1.1392739446844495,1.0752449826769903,1.0796607731602632,1.0840765636435363,1.0631015588479897,1.1182989398889025
122,BENSON HOSPITAL,031301,2021-02-19,4003.0,0.02681851467288029,0.0,0.07201251124525743,0.07044607595533037,0.06761779001518431,0.06487652825781198,0.06452843152671708,0.06611215312182937,0.06573055339241045,0.06363175488060634,0.06200995603057589,0.06034045721436806,0.057669259108435574,0.05633366005546931,0.0607907554731027,0.06042673897326377,0.05631855276079575,0.05876266354542861,0.055018493832799546,0.05371843490480333,0.05600653861807666,0.05397458805825015,0.053099880720795196,0.050115585098890046,0.05032139859005591,0.05052721208122179,0.04954959799818391,0.05212226663775729
123,COPPER QUEEN COMMUNITY HOSPITAL,031312,2021-02-19,4003.0,0.3274815223297526,0.0,0.8793464924152921,0.8602187137283128,0.8256824466546004,0.7922088339523871,0.7879582164663916,0.8072970786382905,0.8026373552406668,0.777008876553737,0.7572050521138366,0.736818762249233,0.7042006984658681,0.6878916665741852,0.7423173650268873,0.7378723508650497,0.6877071910385962,0.7175522861252204,0.6718321404606047,0.655957089882613,0.6838971788998782,0.6590849821489643,0.6484039099883043,0.6119626049695819,0.6144757984191489,0.6169889918687159,0.6050513229832726,0.6364662411028607
124,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",031302,2021-02-19,4003.0,0.07834620223684179,0.0,0.21037357357113634,0.20579747166868262,0.19753506545591895,0.18952688712662497,0.18850997559274635,0.19313657680056767,0.19202179136448935,0.1858904714660586,0.18115263336272577,0.1762754470798831,0.16847194902733498,0.16457020000106085,0.17759092479652927,0.17652750608517284,0.16452606634272132,0.17166616340468613,0.16072814237359112,0.15693021840446086,0.16361456459013007,0.15767853079268732,0.15512320665210041,0.1464050419371568,0.14700629467611842,0.14760754741508006,0.14475159690501235,0.15226725614203265
125,FLAGSTAFF MEDICAL CENTER,030023,2021-02-19,4005.0,0.9522960748900722,0.24019607843137256,3.014785707309554,2.9492072870901316,2.8308018061383966,2.7160395707544076,2.701466588483425,2.462243391059642,2.4480313079943627,2.3698648511353264,2.309463498107889,2.247285634697292,2.1478010532403364,2.098058762511859,1.9993061335428721,1.9873342405276462,1.8522228764986584,1.9326055867437524,1.8094661157299907,1.766709354961324,1.8419612539141776,1.9628155086659536,1.9310062964187462,1.8224807487518013,1.8299652692805553,1.8374497898093107,1.8018983172977254,1.8954548239071607
126,PAGE HOSPITAL,031304,2021-02-19,4005.0,0.3318026167399519,0.2,1.0504230910654415,1.027574008722024,0.9863187211575202,0.9463328270565396,0.941255253202447,0.8579041978079659,0.8529523698263903,0.8257173159277248,0.8046720470060285,0.7830077995866355,0.7483450037156063,0.731013605780092,0.6966058395760343,0.6924345471234834,0.6453585323018354,0.6733657816261069,0.6304610592570098,0.6155635862121845,0.6417831387710771,0.6838916374073073,0.6728085508144341,0.6349956671446306,0.6376034522253065,0.6402112373059827,0.6278242581727713,0.6604215716812225
127,COBRE VALLEY REGIONAL MEDICAL CENTER,031314,2021-02-19,4007.0,0.5361924653428274,0.48148148148148145,0.37494753607745535,0.3667915775887614,0.3520655414286197,0.3377926140734054,0.33598017885369563,0.302389656749988,0.3006442619058322,0.29104459026297547,0.28362666217531346,0.27599055973213193,0.2637727958230415,0.25766391386849624,0.24251445412470765,0.24106227176467948,0.22467335655864704,0.23442372383312204,0.21948699098711782,0.21430062541558859,0.22342862882148004,0.2084141066506179,0.2050365663140493,0.1935131934010503,0.1943079087743606,0.19510262414767093,0.19132772612444712,0.20126166829082548
128,BANNER PAYSON MEDICAL CENTER,031318,2021-02-19,4007.0,0.48168061683526686,0.2962962962962963,0.33682860564476247,0.3295018202651785,0.31627290221870746,0.30345102780443556,0.3018228532756391,0.27164730167330997,0.27007935188010185,0.2614556280174571,0.25479184139632255,0.24793206105103693,0.23695641249857993,0.23146858822235142,0.2178592938257144,0.21655474715609935,0.2018320061704437,0.2105911052378591,0.19717291092181852,0.19251381567319334,0.20071382331077367,0.18722574809859482,0.18419158440204944,0.1738397317903063,0.1745536526600817,0.17526757352985714,0.17187644939842403,0.18080046027061633
129,MT. GRAHAM REGIONAL MEDICAL CENTER,030068,2021-02-19,4009.0,0.9333333333333333,0.5,0.49202203381140647,0.4813194397224575,0.4619953115062994,0.44326577185063876,0.44088741760864997,0.43240539677273193,0.42990955032671324,0.41618239487361064,0.40557504747803136,0.3946557192766998,0.3771847941545692,0.36844933159350385,0.34304832062532753,0.34099413906469683,0.31781123288043606,0.3316035947875279,0.3104748701638978,0.3031385074473596,0.31605050582846683,0.25805990752824026,0.253877811791367,0.2396094851596817,0.2405935076860048,0.2415775302123279,0.23690342321229305,0.2492037047913321
130,LA PAZ REGIONAL HOSPITAL,031317,2021-02-19,4012.0,0.8461538461538461,0.0,0.20189994171199468,0.19750816050254946,0.1895785555410512,0.1818929384245221,0.18091698704464543,0.15729032290013395,0.15638244224847375,0.1513890986643425,0.14753060589478653,0.14355862804377303,0.13720346348215146,0.13402588120134068,0.12428263571440437,0.12353842831491692,0.11513951623498711,0.12013633734583141,0.11248163266538906,0.10982374909579103,0.11450162417828356,0.10744147935715749,0.10570029237043518,0.09975977206279446,0.1001694631184938,0.10057915417419318,0.09863312165962121,0.10375425985586323
131,CHANDLER REGIONAL MEDICAL CENTER,030036,2021-02-19,4013.0,0.045213344570333616,0.21529745042492918,3.3158142004222877,3.2436877283889327,3.1134593761064857,2.987238050048116,2.971209945151814,2.5625758549612767,2.547784652335238,2.4664330378920227,2.4035704267313567,2.3388589152424353,2.235320496860161,2.183551287669024,2.0784240172142687,2.0659783644165786,1.925520282842646,2.0090839516271375,1.8810715228508954,1.8366227628591447,1.9148525804446261,1.8425371454856658,1.8126771536141155,1.7108018872288262,1.717827767669191,1.7248536481095562,1.6914807160178236,1.7793042215223833
132,ST LUKE'S MEDICAL CENTER,030037,2021-02-19,4013.0,0.005738633878233263,0.8709677419354839,0.42085459249470153,0.41170005150992245,0.39517101917629366,0.37915057245293055,0.37711623001186845,0.3252509796957682,0.32337362916361373,0.31304820123676397,0.30506946147510733,0.29685605289693134,0.28371459917184977,0.277143872309309,0.2638007559906438,0.26222111074519083,0.24439368583222176,0.25499987533740587,0.23875209566988978,0.23311050550755782,0.24303970419326212,0.23386117938121012,0.2300712460642601,0.21714088533584242,0.21803263435159534,0.21892438336734835,0.21468857554252185,0.22583543823943367
133,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,030038,2021-02-19,4013.0,0.03309961057529878,0.3470319634703196,2.4274284465572684,2.3746263776291343,2.2792893087311143,2.1868856881068806,2.1751518950117394,1.8760006293481715,1.8651723428872875,1.805616767352425,1.7595965498936676,1.7122227966272996,1.6364247914011107,1.598525788788016,1.5215646228764,1.5124534574699542,1.4096274478829265,1.4708024156119177,1.3770875714313355,1.3445476949797446,1.401817877534545,1.3488774733580424,1.327017685896568,1.25243723455742,1.2575807139601198,1.26272419336282,1.2382926661999956,1.302586158733744
134,HONORHEALTH DEER VALLEY MEDICAL CENTER,030092,2021-02-19,4013.0,0.023736241439476623,0.30994152046783624,1.7407463919692021,1.702881213654464,1.6345135305861869,1.568249468535396,1.559834984465454,1.3453089962348097,1.337543864943411,1.2948356428407188,1.2618338348522748,1.2278613854524056,1.1735054664126152,1.1463275068927201,1.091137467378932,1.0846037100892376,1.010865592105546,1.0547351053363498,0.9875307446423525,0.964195897179159,1.0052652287143797,0.9673008480586537,0.9516248571940235,0.8981420648323439,0.9018305332710804,0.9055190017098171,0.8879987766258187,0.9341046321100251
135,BANNER DEL E. WEBB MEDICAL CENTER,030093,2021-02-19,4013.0,0.0562893338697127,0.10597826086956522,4.12809479925027,4.038299383677454,3.8761687722265363,3.7190267949741105,3.6990722581801507,3.1903343855040855,3.171919757016328,3.0706393003336587,2.992377129260687,2.9118131296267453,2.7829107302124383,2.7184595305052848,2.587579055245729,2.5720845698849764,2.397218235099337,2.5012526368072487,2.3418807873823626,2.2865433396653883,2.3839372476472636,2.2939065785821553,2.256731734124675,2.1298999118579784,2.138646934083268,2.147393956308558,2.105845600738433,2.215183378554551
136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,030136,2021-02-19,4013.0,0.002206451965033567,0.0,0.16181472146629072,0.15829488462472788,0.151939623660795,0.1457799091880601,0.14499772322326834,0.12505601132717004,0.12433418730796558,0.12036415520234114,0.11729640312072226,0.11413842303670281,0.10908565490227168,0.10655927083505612,0.10142896528748316,0.1008216062139054,0.09396712524067088,0.09804510759183573,0.09179798569217895,0.08962884614368702,0.09344653174903284,0.08991747334639147,0.08846027883076836,0.08348867401276006,0.08383154331055373,0.08417441260834743,0.08254578344382747,0.08683164966624841
137,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",030108,2021-02-19,4013.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,MAYO CLINIC HOSPITAL,030103,2021-02-19,4013.0,0.03974943818939998,0.2033898305084746,2.9151073175352114,2.8516971281507595,2.7372065084288324,2.6262386770060426,2.6121475238094973,2.2528957218366754,2.239891994726507,2.168371495620581,2.1131056554023657,2.0562143492953786,1.9651882595241996,1.9196752146386098,1.8272522811292078,1.8163106507032842,1.6928265358964345,1.7662917687562056,1.6537492843752797,1.6146720328541249,1.6834479955313577,1.6198716788629632,1.593620183590637,1.5040562585438764,1.5102330809608944,1.5164099033779126,1.4870699968970773,1.5642802771098019
139,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,030146,2021-02-19,4013.0,0.0019515657860259895,0.0,0.1431221160004424,0.14000888568260797,0.13438777538651808,0.12893962233030792,0.12824779337078915,0.11060971954550154,0.10997127960584498,0.10645985993773383,0.10374649019419338,0.10095331545819586,0.09648423588059983,0.09424969609180181,0.0897120361122652,0.08917483829123367,0.08311217716816358,0.08671907682366096,0.08119361352162241,0.07927504987508124,0.0826517218929937,0.07953033527564324,0.07824147378881204,0.07384418165727027,0.0741474431835835,0.07445070470989675,0.07301021245990894,0.07680098153882424
140,WESTERN REGIONAL MEDICAL CENTER,030138,2021-02-19,4013.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,ARIZONA SPINE AND JOINT HOSPITAL,030107,2021-02-19,4013.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,030139,2021-02-19,4013.0,0.008238033259645694,0.1346153846153846,0.6041532190433738,0.5910115176019469,0.567283445554926,0.5442854680324293,0.5413650899343343,0.4669104956545848,0.4642154855786565,0.44939293016105064,0.43793913733835527,0.4261484682561687,0.4072833977246703,0.39785086245892104,0.3786962973911935,0.37642865489184496,0.3508366895420552,0.3660622891805377,0.34273796633009646,0.33463924311813764,0.34889299597118517,0.3357168648081624,0.33027626738038474,0.3117142290973786,0.31299436966862043,0.3142745102398623,0.30819384252646376,0.32419559966698624
143,BANNER OCOTILLO MEDICAL CENTER,030147,2021-02-19,4013.0,0.007085554333759215,0.08620689655172414,0.5196337917712494,0.5083305793822674,0.4879220014577168,0.4681413797769987,0.46562955480166934,0.4015909600861811,0.39927297474657836,0.3865240553787631,0.3766726176854513,0.3665314318246891,0.35030553444746965,0.3421925857588599,0.32571769336048334,0.32376728801101934,0.3017555704956403,0.3148511492706126,0.2947898371046975,0.2878241037137548,0.30008379448181405,0.28875096899764613,0.2840714966687996,0.268106238135088,0.26920729044775776,0.2703083427604276,0.26507834427524624,0.2788414981836183
144,CURAHEALTH NORTHWEST PHOENIX,032000,2021-02-19,4013.0,0.0027516270001168106,0.0,0.20179626099236345,0.1974067350734963,0.18948120216443065,0.18179953180641323,0.18082408160222052,0.15595512739363887,0.1550549534981489,0.15010399707295402,0.14627825801712163,0.14233999722435295,0.1360387799559231,0.13288817132170813,0.126490258524483,0.1257328318267316,0.1171847305235373,0.12227030977986807,0.11447963517442518,0.11177453982531306,0.1165355076397504,0.11213448167608328,0.11031724031431644,0.10411724037417075,0.10454482657693942,0.10497241277970812,0.10294137831655695,0.10828620585116529
145,SELECT SPECIALTY HOSPITAL PHOENIX,032001,2021-02-19,4013.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
